!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:05:33
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",30,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
1.5e+009,-3.77947,-35.5762,-4.16208,95.4944,14.7982,153.319,18.9603,57.825,-9.63641,-6.03712,0,0
1.5e+009,-3.29131,-31.1126,-3.1956,-122.256,14.1322,-63.812,17.3278,58.4436,-11.2689,-5.41846,0,0
1.5e+009,-3.01693,-27.3075,-2.22145,-21.8511,13.4643,38.1296,15.6858,59.9807,-12.911,-3.88137,0,0
1.5e+009,-2.24019,-7.79361,-1.28202,-147.956,-0.218184,-87.3216,1.06383,60.6341,-27.5329,-3.22796,0,0
2e+009,-10.4035,-145.492,-29.715,145.165,-1.0091,166.693,28.7059,21.5288,0,0,0,0
2e+009,-10.4042,-145.466,-28.4804,-73.695,0.224719,-52.123,28.7051,21.5719,-0.000758007,0.0431616,0,0
2e+009,-10.3974,-145.487,-27.5559,159.392,1.14925,-179.037,28.7051,21.571,-0.00072202,0.0422662,0,0
2e+009,-10.3995,-145.46,-26.5623,32.6892,2.13809,54.2476,28.7004,21.5585,-0.00542754,0.0296969,0,0
2e+009,-10.404,-145.383,-25.5796,-1.90677,3.12083,19.6788,28.7004,21.5856,-0.00546253,0.0568108,0,0
2e+009,-10.3994,-145.338,-24.601,-86.8951,4.09574,-65.3132,28.6967,21.5819,-0.00917202,0.0531377,0,0
2e+009,-10.3999,-145.258,-23.6356,54.2139,5.05541,75.8052,28.691,21.5912,-0.0148214,0.0624654,0,0
2e+009,-10.3986,-145.156,-22.6488,-164.679,6.03767,-143.09,28.6865,21.589,-0.0193797,0.060266,0,0
2e+009,-10.3828,-145.051,-21.6581,161.008,7.01961,-177.377,28.6777,21.6144,-0.0281621,0.0855787,0,0
2e+009,-10.3791,-144.88,-20.6614,-150.066,8.00438,-128.442,28.6658,21.6239,-0.0400545,0.0951249,0,0
2e+009,-10.3676,-144.708,-19.6716,166.725,8.97751,-171.64,28.6491,21.6351,-0.0567632,0.106295,0,0
2e+009,-10.3579,-144.55,-18.6772,-10.322,9.95013,11.3227,28.6273,21.6447,-0.0785343,0.115902,0,0
2e+009,-10.3327,-144.292,-17.6791,38.7996,10.9201,60.4308,28.5991,21.6312,-0.106718,0.102442,0,0
2e+009,-10.3018,-144.021,-16.6821,138.477,11.8778,160.09,28.5598,21.6132,-0.146035,0.0844303,0,0
2e+009,-10.2557,-143.535,-15.6859,12.1211,12.8189,33.7017,28.5049,21.5806,-0.200999,0.0518594,0,0
2e+009,-10.1878,-142.744,-14.6873,-114.293,13.7357,-92.752,28.423,21.5408,-0.282892,0.0120775,0,0
2e+009,-10.0853,-141.305,-13.688,-148.367,14.617,-126.913,28.305,21.4538,-0.400814,-0.0749748,0,0
2e+009,-9.94815,-138.611,-12.6891,43.662,15.4232,64.8479,28.1122,21.1859,-0.593623,-0.342902,0,0
2e+009,-9.73247,-133.637,-11.6943,92.9855,16.0852,113.477,27.7794,20.491,-0.926416,-1.03779,0,0
2e+009,-9.35133,-126.272,-10.6994,59.0904,16.5567,78.4448,27.2561,19.3544,-1.44973,-2.17439,0,0
2e+009,-8.75106,-117.116,-9.70941,-25.493,16.8251,-7.50319,26.5345,17.9898,-2.17133,-3.53901,0,0
2e+009,-7.96868,-106.764,-8.72935,116.311,16.8849,132.645,25.6142,16.334,-3.09165,-5.19476,0,0
2e+009,-7.03665,-96.1829,-7.75617,124.121,16.7234,138.243,24.4796,14.1222,-4.22629,-7.40657,0,0
2e+009,-6.00919,-86.5135,-6.78853,-94.1448,16.3293,-82.9024,23.1179,11.2424,-5.58798,-10.2863,0,0
2e+009,-5.00428,-78.7843,-5.81563,-178.507,15.7303,-170.515,21.546,7.99206,-7.15988,-13.5367,0,0
2e+009,-4.14372,-73.6624,-4.83808,55.427,14.9622,60.875,19.8002,5.44802,-8.90563,-16.0808,0,0
2e+009,-3.48389,-69.7412,-3.85479,-70.6456,14.0874,-66.5564,17.9422,4.08926,-10.7637,-17.4395,0,0
2e+009,-3.03428,-65.8135,-2.8729,71.0311,13.2107,75.3492,16.0836,4.31815,-12.6223,-17.2106,0,0
2e+009,-2.785,-62.3162,-1.88803,170.913,12.4071,176.668,14.2951,5.75554,-14.4107,-15.7732,0,0
2e+009,-2.71463,-59.5884,-0.896426,44.7577,11.6363,52.4668,12.5327,7.70907,-16.1731,-13.8197,0,0
2.5e+009,-11.533,-166.085,-29.8466,-20.1294,-1.24145,-28.1486,28.6051,-8.01918,0,0,0,0
2.5e+009,-11.5074,-166.033,-28.6918,120.434,-0.0864736,112.442,28.6054,-7.99203,0.000211224,0.0271472,0,0
2.5e+009,-11.525,-165.999,-27.7543,-7.0018,0.851294,-14.981,28.6056,-7.97918,0.00045971,0.0399983,0,0
2.5e+009,-11.5214,-166.033,-26.7689,-134.086,1.8359,-142.094,28.6048,-8.00809,-0.000361642,0.0110913,0,0
2.5e+009,-11.5204,-165.924,-25.8016,-169.166,2.80601,-177.145,28.6076,-7.97904,0.00246002,0.0401421,0,0
2.5e+009,-11.5108,-165.911,-24.8263,105.36,3.77606,97.3718,28.6024,-7.98802,-0.00272743,0.031162,0,0
2.5e+009,-11.5247,-165.833,-23.8367,-114.062,4.7636,-122.033,28.6003,-7.97062,-0.0048312,0.0485573,0,0
2.5e+009,-11.5207,-165.745,-22.8519,26.6082,5.74476,18.6356,28.5967,-7.9726,-0.00843018,0.0465842,0,0
2.5e+009,-11.5192,-165.609,-21.8618,-8.1697,6.72839,-16.1181,28.5902,-7.94841,-0.0149396,0.0707655,0,0
2.5e+009,-11.5168,-165.488,-20.8548,40.2806,7.73008,32.324,28.5848,-7.95657,-0.0203042,0.0626157,0,0
2.5e+009,-11.5067,-165.3,-19.8622,-3.40621,8.71372,-11.3547,28.5759,-7.94852,-0.0292612,0.0706567,0,0
2.5e+009,-11.5016,-165.089,-18.8659,178.956,9.69896,171.009,28.5649,-7.94618,-0.0402888,0.0730026,0,0
2.5e+009,-11.4993,-164.783,-17.8644,-132.38,10.682,-140.339,28.5463,-7.95957,-0.058817,0.0596124,0,0
2.5e+009,-11.4887,-164.477,-16.8713,-33.2506,11.6526,-41.2333,28.5239,-7.98277,-0.0812363,0.0364116,0,0
2.5e+009,-11.4697,-164.042,-15.8775,-160.154,12.6156,-168.196,28.4932,-8.0419,-0.111984,-0.022721,0,0
2.5e+009,-11.4446,-163.472,-14.8835,72.9051,13.5646,64.761,28.4481,-8.14415,-0.157033,-0.124965,0,0
2.5e+009,-11.4034,-162.632,-13.8889,38.3458,14.4914,30.0037,28.3803,-8.34208,-0.224804,-0.322897,0,0
2.5e+009,-11.3376,-161.244,-12.8924,-130.212,15.3774,-138.968,28.2698,-8.756,-0.335338,-0.736819,0,0
2.5e+009,-11.2121,-158.665,-11.8928,-81.5558,16.1716,-91.1663,28.0643,-9.61056,-0.540797,-1.59138,0,0
2.5e+009,-10.9294,-153.879,-10.894,-116.034,16.7907,-127.183,27.6848,-11.1484,-0.920372,-3.12918,0,0
2.5e+009,-10.3398,-146.766,-9.90199,158.777,17.1584,145.416,27.0604,-13.3615,-1.54478,-5.34228,0,0
2.5e+009,-9.362,-137.626,-8.90625,-60.138,17.265,-75.8033,26.1713,-15.6653,-2.43389,-7.64611,0,0
2.5e+009,-8.15507,-127.004,-7.90976,-52.9217,17.1347,-70.7575,25.0445,-17.8358,-3.56064,-9.8166,0,0
2.5e+009,-6.88226,-116.667,-6.91572,88.1833,16.7726,67.9677,23.6883,-20.2156,-4.91686,-12.1964,0,0
2.5e+009,-5.67954,-107.89,-5.91938,3.20031,16.1691,-19.7412,22.0885,-22.9415,-6.51661,-14.9223,0,0
2.5e+009,-4.6704,-101.5,-4.92286,-123.549,15.3535,-149.386,20.2763,-25.837,-8.32881,-17.8178,0,0
2.5e+009,-3.93137,-96.9369,-3.92471,109.783,14.4838,81.3604,18.4085,-28.4224,-10.1966,-20.4032,0,0
2.5e+009,-3.45998,-93.6766,-2.93453,-109.163,13.757,-139.184,16.6915,-30.0205,-11.9136,-22.0013,0,0
2.5e+009,-3.17678,-91.3481,-1.94067,-9.80624,13.1669,-40.6465,15.1076,-30.8403,-13.4975,-22.8211,0,0
2.5e+009,-3.03337,-89.4347,-0.945906,-136.506,12.6269,-167.678,13.5728,-31.1719,-15.0324,-23.1527,0,0
3e+009,-12.6174,177.343,-29.8343,167.211,-1.30855,135.576,28.5258,-31.6348,0,0,0,0
3e+009,-12.6302,177.348,-28.7289,-52.9041,-0.205074,-84.5159,28.5238,-31.6117,-0.00196519,0.0231139,0,0
3e+009,-12.6265,177.314,-27.7438,179.202,0.781041,147.561,28.5248,-31.6417,-0.000972386,-0.00686806,0,0
3e+009,-12.6215,177.444,-26.812,51.4881,1.71219,19.877,28.5242,-31.6111,-0.00157312,0.023744,0,0
3e+009,-12.6216,177.43,-25.8208,15.9447,2.70455,-15.6649,28.5254,-31.6095,-0.000407205,0.0252999,0,0
3e+009,-12.6234,177.483,-24.8161,-70.0422,3.70689,-101.672,28.523,-31.6293,-0.00282404,0.00555064,0,0
3e+009,-12.6252,177.558,-23.8379,69.9458,4.68115,38.3319,28.5191,-31.614,-0.00672261,0.0208685,0,0
3e+009,-12.6245,177.643,-22.8374,-149.88,5.67758,178.511,28.515,-31.6095,-0.0107879,0.0253769,0,0
3e+009,-12.6259,177.794,-21.8533,174.776,6.65848,143.163,28.5118,-31.6127,-0.0139906,0.0221696,0,0
3e+009,-12.6221,177.973,-20.8578,-137.287,7.64826,-168.892,28.506,-31.6054,-0.0197812,0.0294365,0,0
3e+009,-12.6207,178.168,-19.8642,178.465,8.63236,146.87,28.4966,-31.5943,-0.0292373,0.0405544,0,0
3e+009,-12.6231,178.444,-18.8684,0.251912,9.61651,-31.3388,28.4849,-31.5907,-0.0409102,0.0441439,0,0
3e+009,-12.6148,178.784,-17.8697,48.3831,10.6018,16.7752,28.4715,-31.6079,-0.0542708,0.0269348,0,0
3e+009,-12.6103,179.176,-16.8754,146.984,11.5756,115.34,28.4509,-31.6447,-0.0748644,-0.00982176,0,0
3e+009,-12.6003,179.678,-15.8816,19.4808,12.5415,-12.2381,28.4232,-31.7189,-0.102633,-0.0841026,0,0
3e+009,-12.5791,-179.619,-14.8882,-107.994,13.4934,-139.835,28.3816,-31.8406,-0.144229,-0.205744,0,0
3e+009,-12.5432,-178.622,-13.8944,-143.019,14.4265,-175.102,28.3209,-32.0823,-0.204891,-0.447468,0,0
3e+009,-12.4771,-177.158,-12.9024,47.8138,15.3195,15.2125,28.2219,-32.6013,-0.30389,-0.9665,0,0
3e+009,-12.3459,-174.54,-11.9123,95.9953,16.1256,62.2498,28.0379,-33.7455,-0.48789,-2.11065,0,0
3e+009,-12.0315,-169.848,-10.9314,60.9559,16.7499,25.055,27.6813,-35.9009,-0.84448,-4.26604,0,0
3e+009,-11.3325,-163.563,-9.96303,-24.7076,17.1094,-63.5183,27.0724,-38.8107,-1.45336,-7.17585,0,0
3e+009,-10.2459,-157.103,-9.00166,115.817,17.2339,74.3734,26.2356,-41.4433,-2.29023,-9.80846,0,0
3e+009,-8.97734,-149.171,-8.05519,122.544,17.1553,78.8959,25.2105,-43.6483,-3.3153,-12.0134,0,0
3e+009,-7.69703,-139.992,-7.11522,-96.8336,16.8821,-142.775,23.9973,-45.9417,-4.52851,-14.3069,0,0
3e+009,-6.52125,-132.018,-6.16777,177.61,16.4371,128.945,22.6048,-48.6644,-5.92096,-17.0296,0,0
3e+009,-5.51382,-126.09,-5.20823,50.2586,15.8417,-1.30561,21.0499,-51.5642,-7.4759,-19.9294,0,0
3e+009,-4.69132,-121.631,-4.24234,-76.8997,15.0959,-130.864,19.3382,-53.9643,-9.18755,-22.3295,0,0
3e+009,-4.04772,-117.848,-3.26828,63.6081,14.2388,7.9781,17.5071,-55.63,-11.0187,-23.9952,0,0
3e+009,-3.59658,-114.431,-2.28618,162.478,13.4591,105.738,15.7452,-56.7406,-12.7806,-25.1058,0,0
3e+009,-3.31913,-111.461,-1.29635,35.1601,12.8818,-22.281,14.1782,-57.441,-14.3476,-25.8062,0,0
3.5e+009,-13.8397,163.856,-29.6103,76.7479,-1.16493,24.491,28.4454,-52.2569,0,0,0,0
3.5e+009,-13.8075,163.872,-28.5738,-140.534,-0.129087,167.24,28.4448,-52.2263,-0.000621567,0.0305934,0,0
3.5e+009,-13.8021,163.91,-27.6197,94.1714,0.824912,41.9163,28.4447,-52.2551,-0.000733153,0.00183598,0,0
3.5e+009,-13.8092,163.866,-26.6777,-31.0718,1.76731,-83.3058,28.445,-52.2339,-0.000335236,0.0229637,0,0
3.5e+009,-13.8071,163.953,-25.7122,-64.0377,2.7333,-116.267,28.4455,-52.229,8.17989e-005,0.0278722,0,0
3.5e+009,-13.8057,164.057,-24.7526,-147.553,3.68846,160.227,28.4411,-52.2195,-0.00430568,0.0374453,0,0
3.5e+009,-13.8117,164.119,-23.7873,-4.97511,4.65318,-57.1874,28.4405,-52.2123,-0.00487318,0.044605,0,0
3.5e+009,-13.818,164.259,-22.8012,137.776,5.63467,85.5827,28.4358,-52.1936,-0.00954428,0.0632602,0,0
3.5e+009,-13.8052,164.402,-21.8209,104.889,6.61247,52.705,28.4334,-52.1843,-0.0119667,0.07264,0,0
3.5e+009,-13.8073,164.576,-20.8326,155.412,7.5961,103.231,28.4287,-52.1806,-0.0166985,0.0763157,0,0
3.5e+009,-13.8006,164.777,-19.8459,113.641,8.57722,61.4695,28.4232,-52.1717,-0.0222159,0.0852107,0,0
3.5e+009,-13.7974,165.047,-18.8569,-62.0233,9.55476,-114.204,28.4117,-52.1809,-0.0337189,0.076036,0,0
3.5e+009,-13.7958,165.467,-17.8646,-11.3738,10.5338,-63.5556,28.3984,-52.1817,-0.0470229,0.0751592,0,0
3.5e+009,-13.7843,165.874,-16.8736,89.7413,11.5083,37.5363,28.3819,-52.2051,-0.0634974,0.0518457,0,0
3.5e+009,-13.769,166.456,-15.8851,-35.358,12.4712,-87.6173,28.3563,-52.2592,-0.0891029,-0.00232728,0,0
3.5e+009,-13.7502,167.194,-14.8968,-160.372,13.423,147.261,28.3198,-52.3676,-0.125586,-0.110733,0,0
3.5e+009,-13.7046,168.153,-13.9062,166.994,14.3608,114.383,28.267,-52.6108,-0.178378,-0.353873,0,0
3.5e+009,-13.6327,169.549,-12.912,0.327349,15.2664,-52.8169,28.1783,-53.1442,-0.267035,-0.887347,0,0
3.5e+009,-13.472,172.058,-11.9162,50.8913,16.084,-3.47995,28.0002,-54.3712,-0.445222,-2.11434,0,0
3.5e+009,-13.085,176.6,-10.9196,18.1731,16.7362,-38.4654,27.6557,-56.6386,-0.78966,-4.38169,0,0
3.5e+009,-12.3098,-177.471,-9.92384,-65.0714,17.1628,-124.78,27.0867,-59.7084,-1.3587,-7.45155,0,0
3.5e+009,-11.1239,-171.943,-8.94784,77.7303,17.3513,15.1978,26.2991,-62.5324,-2.14627,-10.2755,0,0
3.5e+009,-9.64459,-165.224,-7.97388,86.6138,17.2874,21.7279,25.2612,-64.8859,-3.18414,-12.629,0,0
3.5e+009,-8.14527,-156.327,-7.00386,-130.653,17.0007,162.036,24.0045,-67.3119,-4.44086,-15.055,0,0
3.5e+009,-6.87821,-148.309,-6.02649,145.853,16.5981,75.7612,22.6246,-70.092,-5.82083,-17.8351,0,0
3.5e+009,-5.89154,-142.654,-5.04354,20.6271,16.1123,-52.095,21.1559,-72.7221,-7.28952,-20.4652,0,0
3.5e+009,-5.14782,-138.95,-4.05145,-104.37,15.5468,-179.077,19.5982,-74.7067,-8.84717,-22.4498,0,0
3.5e+009,-4.57957,-136.092,-3.06657,38.2457,14.9493,-38.0026,18.0159,-76.2483,-10.4295,-23.9914,0,0
3.5e+009,-4.14983,-133.569,-2.07775,139.211,14.3993,61.6631,16.477,-77.5482,-11.9683,-25.2913,0,0
3.5e+009,-3.84103,-131.071,-1.0876,14.0571,13.9803,-64.3391,15.0679,-78.3962,-13.3775,-26.1393,0,0
4e+009,-15.2071,153.531,-29.7072,26.4935,-1.3247,-44.6194,28.3825,-71.1129,0,0,0,0
4e+009,-15.212,153.661,-28.7053,168.985,-0.32292,97.9104,28.3824,-71.0742,-0.000143928,0.038723,0,0
4e+009,-15.2091,153.697,-27.744,43.6948,0.63466,-27.3921,28.3786,-71.0869,-0.00389189,0.0260258,0,0
4e+009,-15.2121,153.666,-26.789,-81.527,1.59444,-152.619,28.3835,-71.0923,0.000975791,0.0206765,0,0
4e+009,-15.2021,153.827,-25.8254,-114.549,2.55525,174.379,28.3806,-71.0715,-0.00188025,0.0414821,0,0
4e+009,-15.203,153.949,-24.8632,161.857,3.5159,90.811,28.3791,-71.0457,-0.0034271,0.0671852,0,0
4e+009,-15.2014,153.975,-23.8927,-55.5512,4.48484,-126.599,28.3776,-71.0481,-0.00493097,0.0648723,0,0
4e+009,-15.1967,154.078,-22.9108,87.1823,5.46302,16.1593,28.3738,-71.023,-0.00868306,0.0899283,0,0
4e+009,-15.1902,154.263,-21.9234,54.2284,6.44575,-16.7659,28.3692,-70.9944,-0.013312,0.118576,0,0
4e+009,-15.1816,154.449,-20.9363,104.705,7.42913,33.7357,28.3654,-70.9697,-0.0170963,0.143196,0,0
4e+009,-15.1788,154.746,-19.9473,62.923,8.4118,-8.02415,28.3591,-70.9472,-0.023383,0.165755,0,0
4e+009,-15.1682,155.054,-18.9553,-112.754,9.39401,176.326,28.3493,-70.9205,-0.0332253,0.192477,0,0
4e+009,-15.1541,155.451,-17.9627,-62.1296,10.3743,-133.037,28.337,-70.9073,-0.0455182,0.205625,0,0
4e+009,-15.1418,155.882,-16.968,39.0235,11.3527,-31.8887,28.3208,-70.9122,-0.0617499,0.200761,0,0
4e+009,-15.1125,156.498,-15.9765,-86.0948,12.3203,-157.038,28.2968,-70.9429,-0.0856727,0.169982,0,0
4e+009,-15.0753,157.231,-14.9864,148.863,13.274,77.7967,28.2604,-71.0661,-0.122127,0.0468086,0,0
4e+009,-15.0104,158.13,-13.9927,116.186,14.2126,44.7397,28.2053,-71.446,-0.177237,-0.333034,0,0
4e+009,-14.8732,159.626,-12.9975,-50.501,15.088,-122.879,28.0856,-72.3781,-0.296947,-1.26521,0,0
4e+009,-14.5319,162.576,-11.9991,0.0675018,15.8416,-74.0064,27.8407,-74.0739,-0.541833,-2.961,0,0
4e+009,-13.8882,167.011,-10.998,-32.7656,16.4346,-109.24,27.4325,-76.4749,-0.949983,-5.36194,0,0
4e+009,-12.9287,171.556,-10.0109,-116.155,16.8419,164.77,26.8528,-79.075,-1.52967,-7.96208,0,0
4e+009,-11.7009,175.277,-9.03101,26.4823,17.0755,-54.7067,26.1065,-81.189,-2.27596,-10.0761,0,0
4e+009,-10.3314,179.519,-8.04825,35.1047,17.1417,-47.6927,25.1899,-82.7974,-3.1926,-11.6845,0,0
4e+009,-8.92693,-173.802,-7.06016,177.655,17.0176,93.5605,24.0778,-84.0942,-4.30471,-12.9813,0,0
4e+009,-7.64181,-165.876,-6.06662,93.9361,16.6989,8.60251,22.7655,-85.3336,-5.61702,-14.2207,0,0
4e+009,-6.52488,-159.02,-5.06943,-31.4617,16.174,-118.215,21.2434,-86.7536,-7.1391,-15.6407,0,0
4e+009,-5.599,-153.819,-4.06505,-156.619,15.5176,114.575,19.5826,-88.806,-8.79991,-17.6931,0,0
4e+009,-4.93304,-150.268,-3.06028,-14.1108,14.9022,-105.325,17.9624,-91.2141,-10.4201,-20.1012,0,0
4e+009,-4.51098,-147.913,-2.05575,86.8904,14.4244,-6.39584,16.4801,-93.2862,-11.9024,-22.1733,0,0
4e+009,-4.24805,-145.941,-1.04841,-38.1576,14.0882,-132.964,15.1366,-94.8065,-13.2459,-23.6935,0,0
4.5e+009,-16.4884,147.161,-29.7124,-16.5995,-1.39516,-105.416,28.3173,-88.8167,0,0,0,0
