!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September 01, 2025 16:01:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S21(DB),S21(DEG),S12(DB),S12(DEG),S22(DB),S22(DEG),"Eq=kfac(S11,S21,S12,S22)"(DB),"Eq=kfac(S11,S21,S12,S22)"(DEG),"Eq=mu1(S11,S21,S12,S22)"(DB),"Eq=mu1(S11,S21,S12,S22)"(DEG),"Eq=mu2(S11,S21,S12,S22)"(DB),"Eq=mu2(S11,S21,S12,S22)"(DEG)
679900000,-7.9409204,69.351402,16.979761,-136.19186,-49.583809,-141.48038,-2.3938789,-91.516998,15.393742,0,1.4297289,0,9.3185549,0
721768750,-8.2139616,49.679234,18.650698,-149.16435,-48.87291,-157.37289,-2.7342231,-98.478813,14.239606,0,1.6814305,0,8.4707546,0
763637500,-8.4396152,30.602686,20.06451,-161.44717,-48.146145,-166.30309,-3.1396785,-106.14742,12.381358,0,1.946336,0,7.4113121,0
805506250,-8.598856,12.319445,21.218348,-173.19678,-47.142101,-175.21231,-3.618933,-113.93089,11.91651,0,2.3236508,0,6.8447008,0
847375000,-8.6642027,-4.9182682,22.184664,175.57053,-46.291222,178.59857,-4.1470809,-121.89043,9.7787008,0,2.5642827,0,5.963675,0
889243750,-8.6111555,-20.809462,23.015009,165.19733,-45.450596,172.05286,-4.7212434,-130.08224,9.5636826,0,3.0649188,0,5.8061471,0
931112500,-8.426877,-34.814201,23.675957,155.24265,-44.702671,165.91869,-5.3359079,-138.49689,8.8701487,0,3.4883852,0,5.5774093,0
972981250,-8.1815329,-46.444115,24.285097,145.93088,-43.600796,159.47142,-5.9813571,-147.15034,8.6004505,0,4.0136771,0,5.4508457,0
1014850000,-7.9892592,-55.898937,24.762857,137.28535,-42.815994,152.91011,-6.6569571,-156.07816,8.1172514,0,4.4904122,0,5.3074861,0
1056718750,-7.8896327,-63.771851,25.200617,128.83073,-42.255177,146.86928,-7.3442607,-165.23906,7.2813144,0,4.8558455,0,5.0973935,0
1098587500,-7.8700857,-70.536201,25.565735,121.04723,-41.666615,140.48151,-8.0330906,-174.57411,6.9224782,0,5.3476853,0,5.05158,0
1140456250,-7.9109554,-76.491112,25.861315,113.44398,-41.210987,134.54706,-8.7119341,175.92538,6.5255346,0,5.7251625,0,4.9216995,0
1182325000,-7.9938393,-81.78701,26.117834,106.33732,-40.756302,128.93422,-9.3697128,166.3004,5.9553533,0,6.0324187,0,4.7713466,0
1224193750,-8.1054668,-86.562592,26.301512,99.555962,-40.441399,124.32862,-9.992075,156.63156,6.359066,0,6.811254,0,5.0117283,0
1266062500,-8.2355547,-90.901718,26.461071,93.142853,-40.1301,119.55984,-10.573096,146.9222,6.4534473,0,7.3676505,0,5.092278,0
1307931250,-8.3758011,-94.866791,26.574625,87.195885,-39.817844,114.92102,-11.101955,137.24026,5.8417583,0,7.4527779,0,4.918067,0
1349800000,-8.5215759,-98.513443,26.654024,81.52375,-39.564144,110.44282,-11.578146,127.64307,5.7053771,0,7.8233166,0,4.9284415,0
1391668750,-8.6675816,-101.9007,26.729752,76.330551,-39.314629,106.35448,-11.998059,118.17773,5.8694487,0,8.2010298,0,5.0717974,0
1433537500,-8.8102837,-105.06163,26.784691,71.390709,-39.151829,102.51579,-12.363044,108.86801,5.0429049,0,7.9064884,0,4.7626853,0
1475406250,-8.9504309,-108.02303,26.852732,66.71917,-38.996838,98.721306,-12.661332,99.742073,5.6232257,0,8.340395,0,5.0820785,0
1517275000,-9.0867367,-110.82301,26.903799,62.26173,-38.869011,95.383751,-12.891818,90.902664,5.3701549,0,8.2124949,0,5.0351915,0
1559143750,-9.2173147,-113.47169,26.954145,57.90612,-38.792587,92.312836,-13.063918,82.352295,5.5102396,0,8.1971579,0,5.1619382,0
1601012500,-9.3412628,-115.99784,26.996159,53.784035,-38.648983,89.106323,-13.168993,74.16008,5.2897301,0,7.9826488,0,5.1226578,0
1642881250,-9.4606628,-118.42068,27.02219,49.704197,-38.527485,86.100151,-13.222133,66.346054,4.5844822,0,7.36729,0,4.8379631,0
1684750000,-9.5760908,-120.74993,27.048117,45.872208,-38.440845,83.398834,-13.221639,58.912678,5.0882173,0,7.5854335,0,5.1571035,0
1726618750,-9.6843691,-122.99481,27.047707,42.101906,-38.382492,80.682793,-13.169716,51.960094,4.6460733,0,7.1469069,0,4.9692731,0
1768487500,-9.7880535,-125.15079,27.051981,38.575478,-38.279255,78.147942,-13.085746,45.446053,5.0385723,0,7.2867465,0,5.1974907,0
1810356250,-9.8910608,-127.24017,27.050209,35.183426,-38.217674,75.610779,-12.971442,39.387409,4.7764568,0,6.9697394,0,5.1430039,0
1852225000,-9.9903059,-129.27388,27.048071,31.895731,-38.127411,73.384415,-12.844148,33.742016,4.7667074,0,6.7734847,0,5.1826944,0
1894093750,-10.08488,-131.27841,27.044458,28.771435,-38.078552,71.339737,-12.701555,28.529074,4.9191513,0,6.7487545,0,5.2825298,0
1935962500,-10.17933,-133.21431,27.03352,25.749172,-37.992207,69.119209,-12.560017,23.665897,4.350512,0,6.2902002,0,5.0424995,0
1977831250,-10.271334,-135.11472,27.037189,22.803501,-37.922413,67.223251,-12.416877,19.175587,4.7258515,0,6.460289,0,5.2732143,0
2019700000,-10.3595,-136.95528,27.030279,19.986973,-37.906376,65.511269,-12.283709,15.007138,4.611836,0,6.2587242,0,5.2665734,0
2061568750,-10.445909,-138.75172,27.037743,17.1675,-37.871334,63.705353,-12.153586,11.098774,4.8260436,0,6.3411446,0,5.4393215,0
2103437500,-10.532505,-140.51834,27.030752,14.466764,-37.840439,61.984451,-12.028135,7.4426823,4.3695478,0,5.9568415,0,5.1966729,0
2145306250,-10.620317,-142.23436,27.027897,11.781294,-37.7724,60.45475,-11.904835,3.9826105,4.1519399,0,5.7629337,0,5.1681294,0
2187175000,-10.704397,-143.91393,27.024553,9.2069178,-37.74329,58.962708,-11.792848,0.7565763,4.3383617,0,5.8342452,0,5.282475,0
2229043750,-10.788993,-145.56758,27.009876,6.6901145,-37.697308,57.406662,-11.698585,-2.355418,4.6532888,0,5.8996434,0,5.4648242,0
2270912500,-10.871936,-147.1666,27.00631,4.2323313,-37.628887,55.921509,-11.603619,-5.3117218,4.3286519,0,5.7132344,0,5.369381,0
2312781250,-10.954849,-148.73135,27.001183,1.9050945,-37.623135,54.564396,-11.523474,-8.1071119,4.3492589,0,5.6344781,0,5.3886704,0
2354650000,-11.037204,-150.26918,26.999256,-0.48126709,-37.586941,53.174652,-11.445565,-10.853292,4.3898931,0,5.6146884,0,5.425849,0
2396518750,-11.116606,-151.78435,27.003242,-2.7317944,-37.552532,51.810066,-11.377226,-13.435264,4.650898,0,5.7959089,0,5.6862073,0
2438387500,-11.198875,-153.24252,26.991604,-5.0487647,-37.497131,50.57045,-11.32323,-15.962504,4.2752972,0,5.4874277,0,5.4709206,0
2480256250,-11.278319,-154.70082,27.007698,-7.304009,-37.496548,49.168003,-11.270111,-18.3922,4.143095,0,5.3081331,0,5.3713717,0
2522125000,-11.35645,-156.14471,26.984833,-9.5269165,-37.503506,47.87225,-11.226551,-20.747377,4.4248915,0,5.4912295,0,5.6241283,0
2563993750,-11.43926,-157.52032,26.988516,-11.727999,-37.461128,46.719894,-11.183961,-23.024891,4.2062821,0,5.3487701,0,5.5126429,0
2605862500,-11.522989,-158.86588,26.965521,-13.88798,-37.401829,45.617611,-11.147854,-25.26536,4.0607319,0,5.1690927,0,5.414505,0
2647731250,-11.600527,-160.19095,26.954529,-15.962358,-37.367989,44.488285,-11.113875,-27.420549,4.3473787,0,5.3802352,0,5.6679115,0
2689600000,-11.679598,-161.45879,26.941105,-18.003284,-37.325008,43.270535,-11.086923,-29.534882,4.3264384,0,5.3347554,0,5.6600399,0
2731468750,-11.760318,-162.72893,26.918432,-19.943335,-37.299641,42.235264,-11.063945,-31.6448,4.2572889,0,5.2782588,0,5.6533551,0
2773337500,-11.840607,-163.98688,26.919626,-21.897894,-37.238808,41.4216,-11.044788,-33.671402,4.2134471,0,5.2806458,0,5.6606078,0
2815206250,-11.920051,-165.18976,26.91259,-23.741863,-37.225513,40.541943,-11.035341,-35.690468,4.496613,0,5.4429145,0,5.8938184,0
2857075000,-11.998152,-166.37639,26.91526,-25.741682,-37.222816,39.4533,-11.024496,-37.649082,4.3743711,0,5.3678403,0,5.8845439,0
2898943750,-12.076505,-167.55714,26.921457,-27.55937,-37.181171,38.54697,-11.022067,-39.546391,3.906312,0,5.0142632,0,5.5549502,0
2940812500,-12.151382,-168.6647,26.918047,-29.569372,-37.141037,37.632572,-11.019712,-41.438316,3.9870071,0,4.9898572,0,5.5707693,0
2982681250,-12.228239,-169.79634,26.916212,-31.446638,-37.147198,36.634995,-11.021824,-43.269131,4.0007396,0,5.0624094,0,5.682653,0
3024550000,-12.3097,-170.89015,26.901724,-33.34898,-37.138741,35.798233,-11.028785,-45.090794,3.9303806,0,5.0220599,0,5.6749043,0
3066418750,-12.388018,-171.94296,26.893578,-35.216705,-37.088371,34.692684,-11.036821,-46.874908,4.198422,0,5.1316605,0,5.8028984,0
3108287500,-12.466418,-173.00829,26.876053,-36.993603,-37.079445,33.706356,-11.044225,-48.642487,3.9971092,0,5.0040131,0,5.707478,0
3150156250,-12.541369,-174.02672,26.865885,-38.732166,-37.036289,33.043591,-11.054619,-50.399685,4.2728996,0,5.2116814,0,5.9226146,0
3192025000,-12.624263,-175.04218,26.856533,-40.441456,-37.014233,32.443233,-11.0679,-52.136971,4.3101568,0,5.2055612,0,6.0029211,0
3233893750,-12.70022,-176.00255,26.855196,-42.098186,-36.973076,31.752258,-11.087086,-53.860683,4.0629406,0,5.0692534,0,5.831708,0
3275762500,-12.773289,-176.98288,26.870497,-43.804382,-36.969643,30.853382,-11.111241,-55.555656,3.8566806,0,4.9473848,0,5.6975188,0
3317631250,-12.847105,-177.93182,26.867813,-45.543797,-37.000847,29.906342,-11.134351,-57.204361,4.3199039,0,5.2258143,0,6.0765905,0
3359500000,-12.922322,-178.84061,26.885469,-47.351254,-36.98291,29.208632,-11.162307,-58.839184,4.3956699,0,5.2985826,0,6.1696277,0
3401368750,-12.995972,-179.744,26.872427,-49.098846,-36.994446,28.691214,-11.196183,-60.450256,3.8403337,0,4.9897013,0,5.8510537,0
3443237500,-13.07054,179.40305,26.870935,-50.921989,-36.97958,27.961496,-11.221429,-62.061401,4.288384,0,5.2425241,0,6.184525,0
3485106250,-13.143426,178.56938,26.84741,-52.690933,-36.986141,27.052469,-11.256218,-63.632912,3.7969573,0,4.9047275,0,5.7108231,0
3526975000,-13.216323,177.75201,26.825577,-54.349899,-36.982071,26.050688,-11.291495,-65.219566,4.3755755,0,5.2776833,0,6.2269034,0
3568843750,-13.292226,176.94611,26.801003,-55.994049,-36.964149,25.274384,-11.327784,-66.800751,4.0323086,0,5.1330695,0,6.0382662,0
3610712500,-13.360224,176.16035,26.781481,-57.507599,-36.954849,24.469318,-11.367825,-68.37426,4.0957279,0,5.2129431,0,6.1207304,0
3652581250,-13.438919,175.3716,26.77276,-59.020432,-36.979103,23.865376,-11.407498,-69.931305,4.6547098,0,5.5169659,0,6.5316057,0
3694450000,-13.511406,174.63501,26.775032,-60.513435,-36.976257,23.230997,-11.451235,-71.468826,4.0013809,0,5.1312547,0,6.066175,0
3736318750,-13.577432,173.89479,26.780937,-62.063831,-36.957153,22.319899,-11.497725,-73.002174,4.3006573,0,5.3445344,0,6.2580204,0
3778187500,-13.648292,173.172,26.795633,-63.638763,-36.988464,21.757627,-11.545141,-74.5047,4.2038612,0,5.2148795,0,6.2170873,0
3820056250,-13.725044,172.49702,26.789793,-65.297943,-36.998123,20.892677,-11.595685,-76.013535,4.3028212,0,5.3998461,0,6.4079137,0
3861925000,-13.793967,171.80235,26.792122,-66.897324,-37.025658,19.972441,-11.647573,-77.489861,4.433135,0,5.5343962,0,6.5481229,0
3903793750,-13.864878,171.20399,26.783445,-68.499939,-37.034809,19.207022,-11.698625,-78.981651,4.2768936,0,5.361176,0,6.420176,0
3945662500,-13.934759,170.55545,26.769268,-70.079453,-37.045185,18.578308,-11.751225,-80.441795,4.1535697,0,5.3474088,0,6.2982125,0
3987531250,-14.002622,169.95325,26.768808,-71.571709,-37.052315,17.924379,-11.807027,-81.917969,4.3988142,0,5.472579,0,6.5011516,0
4029400000,-14.067384,169.38425,26.762487,-73.145439,-37.022415,17.185417,-11.866412,-83.39994,4.5177078,0,5.5783367,0,6.6149182,0
4071268750,-14.138186,168.80324,26.764898,-74.647957,-37.064369,16.474174,-11.928353,-84.842934,4.3937917,0,5.5998559,0,6.604207,0
4113137500,-14.203205,168.22662,26.758514,-76.217087,-37.064598,15.720562,-11.990984,-86.32962,4.4861856,0,5.6511445,0,6.68788,0
4155006250,-14.266114,167.65132,26.756445,-77.806267,-37.088688,14.900589,-12.058248,-87.734802,4.6823692,0,5.8140817,0,6.9767165,0
4196875000,-14.331485,167.10995,26.739946,-79.297073,-37.078278,14.394531,-12.127379,-89.181732,4.411912,0,5.6682763,0,6.6513667,0
4238743750,-14.389812,166.55746,26.737764,-80.876785,-37.081532,13.934668,-12.194118,-90.597908,4.7372022,0,5.8432951,0,6.9542975,0
4280612500,-14.449701,166.05884,26.721075,-82.328506,-37.104187,13.253579,-12.262361,-91.956367,4.3848238,0,5.66429,0,6.683136,0
4322481250,-14.518775,165.58203,26.713789,-83.88076,-37.10508,12.596074,-12.333736,-93.355721,4.3982244,0,5.7449727,0,6.7285352,0
4364350000,-14.576077,165.08856,26.702692,-85.335793,-37.097069,11.852211,-12.402027,-94.743187,4.4720588,0,5.7910538,0,6.7961292,0
4406218750,-14.633499,164.63797,26.68697,-86.805275,-37.117004,11.246699,-12.475212,-96.14283,4.805583,0,6.0602484,0,7.1053972,0
4448087500,-14.694721,164.21036,26.677664,-88.237373,-37.125031,10.587724,-12.547688,-97.54995,4.5515418,0,5.9184446,0,6.8410878,0
4489956250,-14.749094,163.76636,26.672668,-89.587486,-37.14127,10.165821,-12.622413,-98.932816,4.8082747,0,6.0852342,0,7.0986843,0
4531825000,-14.796667,163.35873,26.672176,-91.049461,-37.13068,9.6649017,-12.700107,-100.29535,4.4159513,0,5.8781514,0,6.7987046,0
4573693750,-14.854031,162.96466,26.672283,-92.38842,-37.137394,9.28794,-12.7773,-101.65385,4.7216749,0,6.1190267,0,7.0228939,0
4615562500,-14.902059,162.53487,26.683802,-93.864304,-37.123161,8.6476545,-12.855266,-103.01262,4.8300929,0,6.1916704,0,7.2124295,0
4657431250,-14.949997,162.17773,26.689262,-95.287994,-37.136654,8.1026869,-12.935552,-104.34543,4.3956504,0,5.9632339,0,6.8814321,0
4699300000,-15.000571,161.82141,26.695166,-96.813309,-37.138828,7.6213188,-13.014862,-105.69349,4.5094304,0,6.0152745,0,6.9533052,0
4741168750,-15.045044,161.42336,26.698744,-98.345032,-37.211273,7.0872011,-13.096704,-107.01533,5.007731,0,6.3918881,0,7.311192,0
4783037500,-15.089437,161.08574,26.691633,-99.847107,-37.203278,6.3992639,-13.182073,-108.34288,4.7187285,0,6.2960677,0,7.2066221,0
4824906250,-15.129627,160.76721,26.680984,-101.36881,-37.233921,5.7969131,-13.258991,-109.66128,4.9206209,0,6.4072642,0,7.2640042,0
4866775000,-15.171989,160.4446,26.671368,-102.82768,-37.233887,5.0408115,-13.340808,-110.96189,4.7537036,0,6.3764148,0,7.2540731,0
4908643750,-15.21057,160.13884,26.651052,-104.26606,-37.260719,4.5570502,-13.420051,-112.28293,4.7222867,0,6.3513265,0,7.1512117,0
4950512500,-15.252742,159.85306,26.643116,-105.68291,-37.270634,4.0190573,-13.502178,-113.57542,4.7692409,0,6.4005618,0,7.2509189,0
4992381250,-15.288618,159.57234,26.626982,-107.0475,-37.268566,3.5468869,-13.589415,-114.84381,4.7927971,0,6.4837112,0,7.2580042,0
5034250000,-15.323023,159.29436,26.624239,-108.42753,-37.288597,3.0629525,-13.67609,-116.11355,4.6397734,0,6.418386,0,7.1617737,0
5076118750,-15.351892,159.06371,26.621729,-109.77347,-37.300835,2.4634962,-13.762791,-117.34296,5.6966591,0,7.1553416,0,7.9149761,0
5117987500,-15.382168,158.79315,26.626423,-111.23042,-37.299557,1.6628954,-13.849795,-118.53135,4.8911862,0,6.7214408,0,7.4291635,0
5159856250,-15.41085,158.55746,26.623491,-112.61077,-37.310345,1.4609551,-13.937778,-119.714,5.1524782,0,6.8714938,0,7.53861,0
5201725000,-15.435605,158.29039,26.626831,-114.10043,-37.331947,0.89449561,-14.02111,-120.88712,4.9883976,0,6.8078723,0,7.5164423,0
5243593750,-15.459486,158.10626,26.617237,-115.54108,-37.341782,0.67884463,-14.112095,-122.03779,4.9534516,0,6.7842765,0,7.4109497,0
5285462500,-15.483383,157.86859,26.607029,-116.91315,-37.353397,-0.046699386,-14.202135,-123.20431,5.0452299,0,6.9105902,0,7.5069704,0
5327331250,-15.500617,157.64427,26.601255,-118.34959,-37.352993,-0.57570279,-14.29048,-124.29015,5.0003009,0,6.9113102,0,7.5116172,0
5369200000,-15.520743,157.43857,26.594126,-119.65549,-37.367168,-1.1741853,-14.381189,-125.40193,4.8684225,0,6.882051,0,7.4126954,0
5411068750,-15.537361,157.22429,26.591278,-121.04884,-37.403709,-1.6736734,-14.468111,-126.46276,4.8870859,0,6.9081907,0,7.4262614,0
5452937500,-15.556948,157.03732,26.596289,-122.34053,-37.37294,-2.1026199,-14.556446,-127.46898,5.2052021,0,7.1975999,0,7.6836691,0
5494806250,-15.565171,156.85094,26.603409,-123.76485,-37.402771,-2.4551287,-14.647638,-128.50951,5.0510602,0,7.1016617,0,7.5350294,0
5536675000,-15.58321,156.65053,26.611528,-125.13356,-37.406036,-3.0225215,-14.738262,-129.47096,5.3967257,0,7.3495212,0,7.7676291,0
5578543750,-15.591849,156.44672,26.617281,-126.60918,-37.429932,-3.3262801,-14.830621,-130.40498,5.0428829,0,7.1888266,0,7.5274549,0
5620412500,-15.59688,156.23315,26.613832,-128.04852,-37.478073,-3.8902204,-14.924897,-131.33109,5.0294442,0,7.239202,0,7.5515699,0
5662281250,-15.602477,156.06256,26.613714,-129.50594,-37.477787,-4.1754169,-15.01263,-132.25409,4.8945532,0,7.1365809,0,7.4418583,0
5704150000,-15.603664,155.81607,26.605843,-130.94572,-37.493671,-4.647222,-15.105556,-133.15237,5.1152601,0,7.3791018,0,7.611002,0
5746018750,-15.599548,155.60309,26.602161,-132.34995,-37.51466,-5.0792041,-15.195538,-134.04776,5.265142,0,7.500473,0,7.7218056,0
5787887500,-15.603126,155.38881,26.589531,-133.76425,-37.551212,-5.2865458,-15.28634,-134.85344,5.387372,0,7.6189661,0,7.8028736,0
5829756250,-15.611066,155.17566,26.587847,-135.10191,-37.591591,-5.3676929,-15.378571,-135.60214,5.4308305,0,7.7586818,0,7.8101268,0
5871625000,-15.603364,154.93964,26.591753,-136.4778,-37.612915,-5.8415203,-15.470012,-136.37154,5.3258228,0,7.678061,0,7.7719693,0
5913493750,-15.604816,154.77135,26.59548,-137.91811,-37.629044,-6.2538295,-15.560308,-137.02542,5.4401345,0,7.7925057,0,7.8288856,0
5955362500,-15.60346,154.49544,26.596237,-139.31633,-37.659439,-6.7365966,-15.652178,-137.67735,5.7461147,0,8.0683193,0,8.004673,0
5997231250,-15.593585,154.26413,26.593987,-140.77428,-37.682995,-6.9648004,-15.737001,-138.28746,5.1331539,0,7.6145606,0,7.5688272,0
6039100000,-15.585974,154.06033,26.591536,-142.17606,-37.734085,-7.2315006,-15.826854,-138.86879,5.3125682,0,7.8271751,0,7.7017798,0
6080968750,-15.580673,153.75735,26.589108,-143.59651,-37.790718,-7.3520112,-15.91926,-139.45222,5.2381816,0,7.8256083,0,7.6248016,0
6122837500,-15.569513,153.48787,26.584597,-145.02412,-37.819691,-7.6978869,-16.002975,-139.96956,5.4827743,0,7.9899583,0,7.8198175,0
6164706250,-15.558414,153.2318,26.574381,-146.40479,-37.856678,-8.0713091,-16.08671,-140.42133,5.8781519,0,8.3216362,0,8.1196222,0
6206575000,-15.555211,152.91997,26.574484,-147.76335,-37.892532,-8.3903465,-16.167633,-140.8317,5.4442968,0,8.0930281,0,7.7451234,0
6248443750,-15.538837,152.62895,26.580591,-149.09683,-37.949005,-8.4548397,-16.240831,-141.21712,5.7289858,0,8.2880135,0,7.9850621,0
6290312500,-15.528773,152.34743,26.584122,-150.51778,-37.968426,-8.6861734,-16.321966,-141.55902,5.5687599,0,8.2612438,0,7.8541946,0
6332181250,-15.52257,152.05164,26.597116,-151.8766,-37.965893,-8.9467373,-16.396175,-141.86095,5.4299273,0,8.1683941,0,7.7245488,0
6374050000,-15.513135,151.71797,26.605772,-153.30908,-38.035549,-9.3691874,-16.46154,-142.06491,5.6823053,0,8.3776445,0,7.8950453,0
6415918750,-15.506561,151.43527,26.622782,-154.78374,-38.084042,-9.5607281,-16.526983,-142.23471,5.9683394,0,8.6507788,0,8.0825472,0
6457787500,-15.498553,151.14124,26.626661,-156.29311,-38.134342,-9.7049112,-16.578522,-142.36707,5.7082367,0,8.4578295,0,7.9043193,0
6499656250,-15.490641,150.82037,26.629314,-157.8078,-38.188534,-10.016821,-16.627354,-142.40451,5.935091,0,8.6504478,0,8.0489368,0
6541525000,-15.473748,150.47913,26.628405,-159.32079,-38.201862,-10.38169,-16.684998,-142.49725,5.9614997,0,8.7284412,0,8.0841026,0
6583393750,-15.47012,150.13257,26.622448,-160.81657,-38.241726,-10.618865,-16.719696,-142.52762,6.1499887,0,8.8201437,0,8.1609964,0
6625262500,-15.464674,149.79889,26.619974,-162.32022,-38.271389,-10.825442,-16.750278,-142.48979,5.7398391,0,8.5991287,0,7.8880911,0
6667131250,-15.457548,149.44452,26.60071,-163.75395,-38.30415,-10.990067,-16.772348,-142.45006,5.74612,0,8.6194344,0,7.8990517,0
6709000000,-15.454732,149.11914,26.596012,-165.18684,-38.361649,-11.176917,-16.781029,-142.38309,6.167871,0,8.8644075,0,8.1853781,0
6750868750,-15.45468,148.78076,26.594553,-166.54002,-38.405899,-11.34551,-16.779762,-142.21851,6.0407414,0,8.8187695,0,8.0914183,0
6792737500,-15.450465,148.46545,26.60074,-167.95564,-38.420395,-11.674306,-16.768589,-142.05812,5.9746237,0,8.7444286,0,8.0393524,0
6834606250,-15.447982,148.13652,26.619312,-169.40134,-38.454903,-11.83207,-16.748955,-141.89735,6.263145,0,8.9075546,0,8.2520504,0
6876475000,-15.450522,147.81616,26.625692,-170.96039,-38.47253,-11.856569,-16.716894,-141.73962,6.0472598,0,8.8649292,0,8.0496912,0
6918343750,-15.446776,147.47435,26.63619,-172.46831,-38.516037,-11.97057,-16.674934,-141.59381,5.9828687,0,8.7237749,0,8.0513754,0
6960212500,-15.451536,147.14172,26.63303,-174.03845,-38.546268,-12.20048,-16.61841,-141.41736,6.126513,0,8.7595949,0,8.1579876,0
7002081250,-15.455201,146.83255,26.631029,-175.58249,-38.583637,-12.240347,-16.549726,-141.21205,6.0068097,0,8.7042837,0,8.0554056,0
7043950000,-15.460856,146.49138,26.629831,-177.08966,-38.634998,-12.429724,-16.469038,-141.03745,6.235837,0,8.7782059,0,8.222723,0
7085818750,-15.464624,146.18478,26.625692,-178.6344,-38.676838,-12.367382,-16.374456,-140.86864,6.3055253,0,8.7486038,0,8.2706461,0
7127687500,-15.471137,145.88837,26.631376,179.88223,-38.694904,-12.311996,-16.273819,-140.69318,6.1600814,0,8.6644602,0,8.1564751,0
7169556250,-15.484159,145.55437,26.630194,178.31201,-38.720661,-12.428599,-16.165134,-140.5527,6.1893935,0,8.5927229,0,8.1788378,0
7211425000,-15.486885,145.2567,26.637615,176.76761,-38.731014,-12.415175,-16.039282,-140.50597,6.163651,0,8.5093575,0,8.1997623,0
7253293750,-15.49728,145.01337,26.634899,175.16893,-38.757328,-12.63781,-15.890259,-140.44453,6.564085,0,8.7655172,0,8.4328575,0
7295162500,-15.506368,144.74294,26.639534,173.55026,-38.777222,-12.688107,-15.737985,-140.39644,6.5447531,0,8.5912733,0,8.4495792,0
7337031250,-15.509443,144.4214,26.636747,171.9319,-38.791706,-12.573914,-15.578984,-140.47189,6.2246838,0,8.3530235,0,8.2343664,0
7378900000,-15.519352,144.19943,26.629257,170.25427,-38.819275,-12.511863,-15.412621,-140.56938,6.4202323,0,8.4010677,0,8.3862543,0
7420768750,-15.533219,143.91815,26.621384,168.61737,-38.84016,-12.503456,-15.239891,-140.69022,6.7000394,0,8.4374294,0,8.5909414,0
7462637500,-15.548047,143.62573,26.599834,167.00945,-38.882069,-12.501931,-15.060217,-140.86597,6.233108,0,8.1236811,0,8.2858181,0
