!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September 01, 2025 15:44:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S21(DB),S21(DEG),S12(DB),S12(DEG),S22(DB),S22(DEG),"Eq=kfac(S11,S21,S12,S22)"(DB),"Eq=kfac(S11,S21,S12,S22)"(DEG),"Eq=mu1(S11,S21,S12,S22)"(DB),"Eq=mu1(S11,S21,S12,S22)"(DEG),"Eq=mu2(S11,S21,S12,S22)"(DB),"Eq=mu2(S11,S21,S12,S22)"(DEG)
596162500,-6.0292802,104.75994,16.608879,-105.07467,-52.865269,-108.19666,-1.4628657,-77.643028,14.265401,0,0.75455564,0,8.0038376,0
638031250,-6.3911247,83.583244,19.04558,-120.53902,-51.616058,-117.55799,-1.726324,-84.294067,13.722569,0,0.89901161,0,7.9640903,0
679900000,-6.7400932,62.806015,20.937872,-135.153,-50.539745,-137.86082,-2.0250773,-91.098312,12.061917,0,1.0910673,0,7.6578288,0
721768750,-7.068893,42.57584,22.459246,-148.90933,-49.424553,-152.6758,-2.3326499,-97.979225,8.3607378,0,1.1564754,0,6.6765904,0
763637500,-7.3630347,22.968225,23.7407,-161.63802,-48.849834,-162.57976,-2.687927,-105.65668,8.885313,0,1.4565687,0,6.1329794,0
805506250,-7.6169615,4.2162051,24.792366,-173.54355,-47.915794,-171.985,-3.1232662,-113.43282,7.8516812,0,1.7032331,0,5.9189811,0
847375000,-7.8076782,-13.392235,25.685516,175.20905,-46.958302,-177.61732,-3.6118236,-121.37926,6.8951516,0,1.9560734,0,5.4252238,0
889243750,-7.9099412,-29.531034,26.460278,164.83444,-46.100277,174.00298,-4.1457605,-129.52534,7.588027,0,2.491343,0,5.5690441,0
931112500,-7.9171491,-43.763027,27.090677,154.86438,-45.403019,165.85519,-4.7170501,-137.91443,6.6278834,0,2.7495058,0,5.225678,0
972981250,-7.8741651,-55.782825,27.663301,145.54738,-44.719757,158.43831,-5.3262773,-146.51274,6.1653647,0,3.1513934,0,5.1091738,0
1014850000,-7.8528008,-65.743362,28.120995,136.83847,-44.030685,152.36809,-5.963232,-155.37898,6.1442938,0,3.598948,0,5.0204601,0
1056718750,-7.8861876,-74.134674,28.528297,128.38574,-43.437229,146.18257,-6.6156454,-164.47993,5.4998941,0,3.957397,0,4.9399862,0
1098587500,-7.9770432,-81.334167,28.872408,120.57223,-43.044106,140.11978,-7.2776737,-173.76927,4.924345,0,4.25876,0,4.7367797,0
1140456250,-8.1106119,-87.664474,29.145252,112.9789,-42.606632,135.01404,-7.9331698,176.75633,4.9642763,0,4.725019,0,4.7467031,0
1182325000,-8.2735214,-93.320961,29.385391,105.88413,-42.233303,129.49669,-8.5747528,167.15538,5.0995154,0,5.2861004,0,4.8456049,0
1224193750,-8.4571314,-98.404335,29.554888,99.131035,-41.938622,124.63474,-9.189333,157.48326,4.6815858,0,5.6044598,0,4.7404342,0
1266062500,-8.6540718,-103.01933,29.701101,92.725922,-41.604053,119.87332,-9.7675524,147.75803,4.4377842,0,5.9152131,0,4.6732721,0
1307931250,-8.8560076,-107.26316,29.812841,86.797623,-41.36599,115.34775,-10.304204,138.04865,4.2202444,0,6.1470933,0,4.5871706,0
1349800000,-9.0576839,-111.16293,29.885429,81.091118,-41.130711,111.02346,-10.79426,128.3822,4.5423503,0,6.6847792,0,4.8285456,0
1391668750,-9.2607136,-114.806,29.956194,75.828445,-40.904808,107.03516,-11.227712,118.85386,4.7064242,0,7.0105529,0,4.9573708,0
1433537500,-9.4538374,-118.21421,30.000702,70.863182,-40.734196,103.09807,-11.606981,109.45325,4.4629955,0,7.0075645,0,4.9078493,0
1475406250,-9.6427307,-121.40694,30.05352,66.097336,-40.612251,99.353722,-11.924805,100.23152,4.4128113,0,6.9866843,0,4.907197,0
1517275000,-9.8231936,-124.43789,30.088787,61.624802,-40.440849,95.966545,-12.179828,91.245796,4.2299428,0,6.8689775,0,4.8710341,0
1559143750,-9.9983425,-127.31219,30.119291,57.238655,-40.299236,92.864006,-12.376764,82.527016,4.2354531,0,6.7335005,0,4.9132204,0
1601012500,-10.164383,-130.06334,30.146101,53.123459,-40.195988,89.980644,-12.509468,74.134727,4.0879278,0,6.3964725,0,4.8273973,0
1642881250,-10.326753,-132.6969,30.155615,49.08696,-40.123569,86.991623,-12.592858,66.113548,4.3392196,0,6.5423722,0,5.0720863,0
1684750000,-10.483129,-135.269,30.171358,45.27356,-40.053886,84.378479,-12.617965,58.431362,3.7401264,0,5.9376006,0,4.7045422,0
1726618750,-10.630762,-137.76888,30.163965,41.554234,-39.97242,81.926376,-12.595727,51.198627,3.7350497,0,5.8139744,0,4.7791886,0
1768487500,-10.774772,-140.1508,30.159872,38.028152,-39.88483,79.406914,-12.538089,44.400986,3.671103,0,5.6006494,0,4.7196336,0
1810356250,-10.909656,-142.51007,30.155293,34.657898,-39.822247,77.094154,-12.445521,38.038128,3.6575301,0,5.4783945,0,4.7693763,0
1852225000,-11.041464,-144.8176,30.14163,31.376097,-39.702713,74.807999,-12.333244,32.088921,3.0151021,0,4.8158689,0,4.3095675,0
1894093750,-11.169129,-147.07005,30.133575,28.251642,-39.631729,73.121216,-12.206639,26.57118,3.4417095,0,5.0579524,0,4.6455603,0
1935962500,-11.295384,-149.27884,30.116272,25.234436,-39.54155,71.244308,-12.074736,21.426365,3.4367533,0,4.8693867,0,4.6060495,0
1977831250,-11.416854,-151.4583,30.110344,22.271177,-39.47916,69.01683,-11.940575,16.646095,3.5795088,0,4.9746761,0,4.7908678,0
2019700000,-11.53384,-153.5672,30.093845,19.475082,-39.372021,67.322212,-11.809821,12.194868,3.371516,0,4.7073245,0,4.6602049,0
2061568750,-11.650953,-155.65083,30.087746,16.659937,-39.351593,65.583405,-11.679084,8.0305891,3.4587152,0,4.6256328,0,4.6730013,0
2103437500,-11.765503,-157.7308,30.075953,13.987791,-39.295021,64.274216,-11.560254,4.1090713,3.5539706,0,4.7218895,0,4.8559766,0
2145306250,-11.880535,-159.75133,30.059137,11.314734,-39.231262,62.817135,-11.444615,0.39436868,3.6070139,0,4.6713152,0,4.9057751,0
2187175000,-11.995968,-161.75572,30.049099,8.7731009,-39.154984,61.523258,-11.336778,-3.1093996,2.8534272,0,3.9924085,0,4.2495236,0
2229043750,-12.112294,-163.71919,30.028019,6.2850847,-39.135139,60.197147,-11.244171,-6.4398408,3.2525749,0,4.1837573,0,4.5120573,0
2270912500,-12.221325,-165.63031,30.017303,3.8463259,-39.102154,58.8158,-11.151656,-9.6056137,3.0503702,0,4.0276847,0,4.4140487,0
2312781250,-12.333895,-167.52942,30.001593,1.5357035,-39.065594,57.374805,-11.074347,-12.633343,3.2994087,0,4.231472,0,4.701005,0
2354650000,-12.442711,-169.43567,29.990341,-0.8184762,-39.007774,55.787598,-11.002441,-15.575162,2.9597929,0,3.8991408,0,4.3657508,0
2396518750,-12.548051,-171.27249,29.987823,-3.0528822,-38.9641,54.459972,-10.937608,-18.366077,3.4841862,0,4.2674947,0,4.8525324,0
2438387500,-12.657489,-173.05859,29.966627,-5.3168387,-38.908096,53.093365,-10.88267,-21.064177,3.0013313,0,3.8045728,0,4.3444047,0
2480256250,-12.762387,-174.8743,29.97184,-7.5281858,-38.843559,51.734097,-10.828836,-23.69742,2.8637366,0,3.6853786,0,4.2632422,0
2522125000,-12.866333,-176.64572,29.948008,-9.7048349,-38.828648,50.663166,-10.785232,-26.240309,2.7068605,0,3.5143378,0,4.1220288,0
2563993750,-12.974404,-178.37015,29.942844,-11.84655,-38.83857,49.493076,-10.74712,-28.695145,2.7869899,0,3.6042433,0,4.2486544,0
2605862500,-13.084954,179.90385,29.920546,-13.924078,-38.808216,48.231117,-10.713466,-31.097845,3.0595744,0,3.7934968,0,4.5201144,0
2647731250,-13.186141,178.20976,29.907169,-15.982129,-38.784435,46.970207,-10.681641,-33.4454,3.0412843,0,3.7567229,0,4.4929156,0
2689600000,-13.290489,176.56493,29.892328,-18.006237,-38.772968,45.564972,-10.658193,-35.740688,2.9437146,0,3.7435145,0,4.5167828,0
2731468750,-13.40084,174.90808,29.867247,-19.93302,-38.754684,44.556492,-10.635197,-38.021126,2.9085264,0,3.6487861,0,4.4255509,0
2773337500,-13.502373,173.28882,29.863127,-21.890301,-38.724648,43.38176,-10.617107,-40.215523,2.8690791,0,3.5859852,0,4.3662887,0
2815206250,-13.609374,171.71365,29.847881,-23.729469,-38.710594,42.082745,-10.606389,-42.405605,2.8494976,0,3.5860245,0,4.4193425,0
2857075000,-13.71743,170.12637,29.8412,-25.676085,-38.709656,40.781849,-10.598115,-44.527145,3.5132999,0,4.0214849,0,4.9518552,0
2898943750,-13.820992,168.57578,29.8379,-27.479315,-38.727825,39.584122,-10.595824,-46.587166,3.0822756,0,3.7105005,0,4.5991235,0
2940812500,-13.926391,167.03532,29.82436,-29.428007,-38.72488,38.377476,-10.596151,-48.667839,3.0005543,0,3.5952361,0,4.4705629,0
2982681250,-14.036701,165.54268,29.818541,-31.237682,-38.703472,37.211082,-10.598076,-50.66856,2.8711977,0,3.5155044,0,4.3894439,0
3024550000,-14.149139,164.07394,29.801334,-33.075844,-38.678326,36.252007,-10.601883,-52.652985,3.3183458,0,3.9490628,0,4.9969225,0
3066418750,-14.261338,162.64207,29.78933,-34.893574,-38.658363,35.583549,-10.604049,-54.630726,2.8522189,0,3.455657,0,4.3453326,0
3108287500,-14.368884,161.17592,29.77356,-36.628723,-38.66288,34.518692,-10.612102,-56.588707,3.2658262,0,3.8212724,0,4.8432374,0
3150156250,-14.478733,159.74776,29.760962,-38.366951,-38.638348,33.388958,-10.624488,-58.540173,3.0148375,0,3.6277628,0,4.5809855,0
3192025000,-14.596252,158.37953,29.748335,-40.066441,-38.636848,32.678101,-10.639013,-60.457466,3.0569558,0,3.6664522,0,4.6789594,0
3233893750,-14.721669,157.00417,29.738342,-41.700642,-38.635487,31.558432,-10.656812,-62.349445,3.1288555,0,3.7081046,0,4.7274275,0
3275762500,-14.839909,155.64081,29.743181,-43.391895,-38.635708,30.621016,-10.678791,-64.235207,2.9428735,0,3.5959635,0,4.5822411,0
3317631250,-14.953063,154.326,29.736532,-45.062634,-38.631062,29.436035,-10.702379,-66.103447,2.9909248,0,3.6272345,0,4.6806583,0
3359500000,-15.081995,153.07678,29.73847,-46.813362,-38.645718,28.758253,-10.728342,-67.936905,2.9032474,0,3.5194905,0,4.5134902,0
3401368750,-15.209942,151.7939,29.726608,-48.461731,-38.59074,28.206221,-10.758904,-69.763275,2.8333521,0,3.4559314,0,4.4435782,0
3443237500,-15.33845,150.49118,29.719301,-50.201145,-38.610069,27.036531,-10.787825,-71.559692,3.136215,0,3.7359672,0,4.8284512,0
3485106250,-15.471854,149.24174,29.702412,-51.888958,-38.625294,26.202826,-10.81911,-73.377365,2.7658477,0,3.4623048,0,4.4610295,0
3526975000,-15.600766,148.04607,29.680386,-53.50716,-38.596073,25.594765,-10.845551,-75.188454,3.0126958,0,3.6184328,0,4.6906128,0
3568843750,-15.735335,146.86002,29.660568,-55.127419,-38.583416,24.928795,-10.876769,-76.977127,3.7581356,0,4.2086368,0,5.5294619,0
3610712500,-15.872674,145.69278,29.642439,-56.651085,-38.564472,23.904428,-10.914296,-78.779198,3.335372,0,3.9033213,0,5.0674839,0
3652581250,-16.021553,144.57126,29.630726,-58.163544,-38.541862,23.50499,-10.946427,-80.560112,3.2139511,0,3.8279424,0,4.9828763,0
3694450000,-16.158195,143.39522,29.624451,-59.645325,-38.521702,22.935968,-10.987798,-82.345596,3.3078151,0,3.8559947,0,5.0248613,0
3736318750,-16.291372,142.23643,29.623358,-61.157097,-38.497581,22.101727,-11.030222,-84.113106,2.8552296,0,3.5767386,0,4.6355591,0
3778187500,-16.436834,141.12892,29.628756,-62.705147,-38.507908,21.07774,-11.076611,-85.841934,3.3640969,0,3.9541249,0,5.2129407,0
3820056250,-16.59182,140.05908,29.618114,-64.260056,-38.489479,20.627806,-11.124807,-87.589188,3.7172594,0,4.2133012,0,5.5589461,0
3861925000,-16.742334,138.98436,29.619524,-65.81752,-38.510666,20.085033,-11.16935,-89.310448,2.8520696,0,3.5090659,0,4.5627823,0
3903793750,-16.8981,137.94394,29.60663,-67.366554,-38.503231,19.246517,-11.219014,-91.041992,3.119477,0,3.7629709,0,4.9463921,0
3945662500,-17.053072,136.91978,29.594276,-68.885399,-38.457664,18.502045,-11.26821,-92.776344,3.1563747,0,3.872618,0,5.1025338,0
3987531250,-17.212383,135.90012,29.589237,-70.364792,-38.45055,17.760643,-11.319417,-94.501114,2.8814254,0,3.571471,0,4.6734276,0
4029400000,-17.378792,134.93501,29.578737,-71.883789,-38.446198,17.180782,-11.3687,-96.222542,2.9819224,0,3.7046025,0,4.8359833,0
4071268750,-17.545853,133.8671,29.575237,-73.33416,-38.420967,16.129856,-11.422417,-97.938263,2.8723314,0,3.6358538,0,4.7311521,0
4113137500,-17.706776,132.8672,29.569088,-74.851685,-38.439297,15.459183,-11.474477,-99.663094,3.2621031,0,4.0027132,0,5.2896047,0
4155006250,-17.872263,132.01111,29.560921,-76.370613,-38.395607,14.86031,-11.525954,-101.36187,3.1729681,0,3.8991046,0,5.099875,0
4196875000,-18.055222,131.01558,29.550034,-77.810074,-38.373219,14.048914,-11.588099,-103.0291,3.2854075,0,4.003058,0,5.2568684,0
4238743750,-18.226664,130.04962,29.542982,-79.310768,-38.377163,13.175439,-11.649768,-104.69628,3.1987658,0,3.974051,0,5.2487388,0
4280612500,-18.404762,129.18767,29.528984,-80.740623,-38.383389,12.396304,-11.712596,-106.36264,3.4304473,0,4.1776876,0,5.5475979,0
4322481250,-18.594515,128.35869,29.520182,-82.213272,-38.409615,11.923055,-11.772861,-108.05286,3.5113602,0,4.2559376,0,5.6144161,0
4364350000,-18.76536,127.43597,29.51244,-83.646774,-38.439083,11.027326,-11.838348,-109.69962,3.4108157,0,4.1683745,0,5.5193224,0
4406218750,-18.965595,126.66341,29.49485,-85.066467,-38.495049,9.9573374,-11.90167,-111.35046,3.2763348,0,4.1039147,0,5.4400563,0
4448087500,-19.170532,125.85372,29.485687,-86.474319,-38.519714,9.1284513,-11.966244,-113.04286,3.3477948,0,4.1763463,0,5.4872003,0
4489956250,-19.36237,125.0057,29.479452,-87.810318,-38.525459,8.7743759,-12.03254,-114.72331,3.0837491,0,3.9545078,0,5.2460737,0
4531825000,-19.558296,124.24166,29.472553,-89.240784,-38.526295,8.3693666,-12.093949,-116.38586,3.7352488,0,4.5409889,0,6.0518718,0
4573693750,-19.768072,123.51742,29.472145,-90.56356,-38.509567,7.6058836,-12.166364,-118.06454,3.210032,0,4.0990114,0,5.3828573,0
4615562500,-19.972193,122.73401,29.475983,-91.982925,-38.502777,7.0816045,-12.237687,-119.72446,3.4952989,0,4.369822,0,5.8010654,0
4657431250,-20.182125,122.06915,29.474928,-93.377792,-38.495823,6.6677694,-12.311934,-121.3563,3.7594795,0,4.5982304,0,6.1274166,0
4699300000,-20.39407,121.43877,29.474892,-94.802635,-38.506355,6.1151071,-12.385688,-123.0151,3.5408599,0,4.4349647,0,5.8475447,0
4741168750,-20.61631,120.79968,29.473555,-96.244705,-38.50843,5.4854136,-12.46114,-124.63908,4.0001559,0,4.8604531,0,6.5539675,0
4783037500,-20.826057,120.29552,29.470295,-97.664833,-38.536446,5.0276685,-12.540313,-126.29729,3.4577093,0,4.4383097,0,5.8835688,0
4824906250,-21.059071,119.77709,29.458941,-99.10775,-38.537167,4.4021387,-12.614756,-127.95801,3.5869169,0,4.5396724,0,5.9771681,0
4866775000,-21.28318,119.22609,29.453684,-100.50473,-38.553947,3.6626091,-12.693867,-129.58836,3.4336138,0,4.3901858,0,5.7682533,0
4908643750,-21.505053,118.79318,29.436155,-101.89732,-38.533459,3.2025321,-12.776122,-131.30324,3.3574758,0,4.4387374,0,5.848361,0
4950512500,-21.747,118.35662,29.430861,-103.26345,-38.578629,2.6451638,-12.857837,-132.95827,3.3749211,0,4.4514313,0,5.8523607,0
4992381250,-21.99353,117.9894,29.4196,-104.58708,-38.593658,2.0597479,-12.944095,-134.61661,3.6064403,0,4.6801734,0,6.1788106,0
5034250000,-22.23184,117.52383,29.417395,-105.93391,-38.595982,1.5983814,-13.032127,-136.25276,3.917002,0,4.9577956,0,6.5541487,0
5076118750,-22.48485,117.28233,29.413544,-107.26994,-38.640694,0.98786652,-13.117405,-137.88173,3.7057104,0,4.8024592,0,6.368659,0
5117987500,-22.719353,117.0327,29.41453,-108.63293,-38.66951,0.75802618,-13.205049,-139.49768,3.889075,0,4.9968548,0,6.6016068,0
5159856250,-22.978897,116.8714,29.412365,-109.98534,-38.701618,0.31067297,-13.296681,-141.09985,3.5978138,0,4.7766457,0,6.3082004,0
5201725000,-23.222311,116.83282,29.410507,-111.38559,-38.723679,-0.35853431,-13.384034,-142.70425,3.5385203,0,4.7476192,0,6.3031731,0
5243593750,-23.488522,116.78474,29.403631,-112.76569,-38.777817,-1.4434702,-13.482649,-144.30403,3.6966691,0,4.9423513,0,6.4946942,0
5285462500,-23.752459,116.76278,29.398405,-114.09102,-38.812786,-1.8498312,-13.57317,-145.89659,4.0477042,0,5.2140603,0,6.8958144,0
5327331250,-24.006229,116.81075,29.391325,-115.45354,-38.886581,-2.3845944,-13.662719,-147.45276,3.94804,0,5.2039618,0,6.8964872,0
5369200000,-24.256151,117.1138,29.388714,-116.74162,-38.923626,-2.9234605,-13.76085,-149.04155,4.0400777,0,5.2946391,0,6.9701934,0
5411068750,-24.520872,117.38108,29.38611,-118.08627,-38.968887,-3.4850576,-13.857372,-150.60468,4.3987432,0,5.6000853,0,7.4502239,0
5452937500,-24.754761,117.69794,29.39031,-119.36073,-38.991249,-3.9854467,-13.960756,-152.15532,4.6308851,0,5.8140306,0,7.7538943,0
5494806250,-25.019642,118.18181,29.392767,-120.70676,-39.007626,-4.3874898,-14.061156,-153.70221,4.1225524,0,5.4781356,0,7.2417674,0
5536675000,-25.290869,118.84738,29.400391,-122.0274,-39.042912,-4.7760825,-14.161527,-155.22203,4.1065793,0,5.4736595,0,7.2265463,0
5578543750,-25.548159,119.42684,29.403141,-123.41956,-39.117416,-4.9806213,-14.272496,-156.74927,4.4014301,0,5.7742667,0,7.6714921,0
5620412500,-25.773748,120.28297,29.405344,-124.76752,-39.184994,-5.4862876,-14.37783,-158.24968,4.0054865,0,5.4683485,0,7.1897011,0
5662281250,-26.031908,121.29276,29.405766,-126.15909,-39.212734,-6.0117593,-14.486134,-159.76137,4.5493679,0,5.9117122,0,7.8405991,0
5704150000,-26.225359,122.12904,29.404537,-127.51225,-39.246147,-6.4942985,-14.593723,-161.24074,4.2872009,0,5.8062334,0,7.6502781,0
5746018750,-26.419909,123.28378,29.403831,-128.85605,-39.278778,-6.9967089,-14.702113,-162.74518,4.7174153,0,6.1668191,0,8.1782408,0
5787887500,-26.636106,124.53659,29.399511,-130.22092,-39.289093,-7.4163074,-14.817454,-164.215,4.1857829,0,5.7903295,0,7.5813117,0
5829756250,-26.87405,125.66801,29.400331,-131.51636,-39.305347,-7.6712537,-14.940951,-165.66083,4.286087,0,5.9082322,0,7.7595081,0
5871625000,-27.027109,126.93433,29.40498,-132.82906,-39.356209,-8.2261086,-15.060521,-167.09799,4.2357712,0,5.8882174,0,7.7700877,0
5913493750,-27.21163,128.48839,29.411291,-134.19745,-39.37957,-8.4200153,-15.184146,-168.44292,4.7073717,0,6.3158684,0,8.324213,0
5955362500,-27.344891,129.93306,29.420332,-135.53848,-39.391125,-8.5904274,-15.315668,-169.83974,4.7582507,0,6.4365215,0,8.4812651,0
5997231250,-27.447327,131.49055,29.420307,-136.92776,-39.462368,-9.002265,-15.447184,-171.21928,4.5727239,0,6.3040509,0,8.3194408,0
6039100000,-27.554937,133.44194,29.422691,-138.27289,-39.515339,-9.3318968,-15.583781,-172.51733,4.5259666,0,6.3146553,0,8.2666874,0
6080968750,-27.654348,134.87003,29.426519,-139.62909,-39.556561,-9.739089,-15.721354,-173.86084,4.6066189,0,6.4229946,0,8.3970222,0
6122837500,-27.704025,136.52893,29.430519,-140.99039,-39.585777,-9.9668579,-15.86017,-175.14565,4.6596384,0,6.521884,0,8.560338,0
6164706250,-27.757919,138.20432,29.426315,-142.35017,-39.657936,-10.26814,-16.007713,-176.44986,4.9844694,0,6.8405986,0,8.9444265,0
6206575000,-27.79283,139.89357,29.430052,-143.64384,-39.719486,-10.491971,-16.162958,-177.72353,4.9391394,0,6.8656392,0,8.9689884,0
6248443750,-27.771677,141.31175,29.440895,-144.96107,-39.781895,-10.764009,-16.324253,-178.94421,4.5412631,0,6.5689631,0,8.5438051,0
6290312500,-27.746925,142.94806,29.449663,-146.31413,-39.8097,-11.247237,-16.495234,179.83191,4.6662359,0,6.7646766,0,8.7057266,0
6332181250,-27.73683,144.48064,29.46439,-147.64403,-39.835712,-11.269423,-16.667431,178.65894,5.0828805,0,7.13696,0,9.2237482,0
6374050000,-27.678455,145.83559,29.476639,-148.99478,-39.858948,-11.556859,-16.847776,177.54504,5.3868756,0,7.4353576,0,9.7122383,0
6415918750,-27.655426,147.42807,29.496279,-150.43726,-39.930244,-11.661441,-17.041046,176.49471,4.9176493,0,7.1294522,0,9.142272,0
6457787500,-27.597673,148.88951,29.502054,-151.85378,-39.958786,-11.89318,-17.235804,175.50952,5.1807327,0,7.3853521,0,9.4589796,0
6499656250,-27.506516,150.21176,29.515421,-153.30191,-40.022167,-11.971221,-17.43589,174.63385,5.2277732,0,7.5133915,0,9.5591908,0
6541525000,-27.368301,151.48514,29.519615,-154.71831,-40.030064,-12.313547,-17.643774,173.71739,5.1779165,0,7.5402293,0,9.5405979,0
6583393750,-27.268017,152.77116,29.527292,-156.14265,-40.057442,-12.308252,-17.851009,172.85521,5.1327872,0,7.5508823,0,9.4762573,0
6625262500,-27.155905,153.91405,29.540327,-157.59413,-40.126137,-12.598706,-18.080545,172.12308,5.125361,0,7.6655278,0,9.570632,0
6667131250,-27.038605,154.99063,29.536051,-158.99208,-40.19986,-12.730544,-18.30677,171.50888,5.1536522,0,7.7369213,0,9.5723133,0
6709000000,-26.910406,156.15231,29.5408,-160.39874,-40.230835,-13.047128,-18.53079,170.99974,4.9230943,0,7.6014128,0,9.3723373,0
6750868750,-26.792097,156.99557,29.548414,-161.76677,-40.239422,-13.403971,-18.782978,170.53004,5.5568137,0,8.2456074,0,10.11205,0
6792737500,-26.644659,157.95454,29.560997,-163.13451,-40.330162,-13.656358,-19.027475,170.23543,5.0185947,0,7.8465438,0,9.5244532,0
6834606250,-26.501633,158.77626,29.583611,-164.56593,-40.357922,-13.866431,-19.273977,170.05588,5.5487032,0,8.3661861,0,10.111525,0
6876475000,-26.371006,159.78499,29.59672,-166.05232,-40.387726,-14.181784,-19.541492,170.1335,5.0699296,0,8.0586052,0,9.5667715,0
6918343750,-26.220903,160.33626,29.611687,-167.53574,-40.442371,-14.329507,-19.794283,170.2225,5.286129,0,8.2835045,0,9.8045292,0
6960212500,-26.067398,161.12941,29.618046,-169.00542,-40.508354,-14.445094,-20.038694,170.57373,5.4763637,0,8.5800114,0,10.073555,0
7002081250,-25.934019,161.98714,29.63051,-170.49544,-40.548561,-14.607113,-20.2948,171.18332,5.6665144,0,8.8133745,0,10.184127,0
7043950000,-25.795525,162.53722,29.639458,-171.97612,-40.617538,-14.93133,-20.538979,171.89395,5.4807434,0,8.6974688,0,10.017994,0
7085818750,-25.632769,163.16992,29.649664,-173.47675,-40.704895,-15.01792,-20.765427,172.924,5.4683375,0,8.8269615,0,10.030893,0
7127687500,-25.46751,163.80943,29.662151,-174.95839,-40.770065,-15.020121,-20.993467,174.04558,6.1823592,0,9.4958239,0,10.645357,0
7169556250,-25.342773,164.36731,29.67589,-176.48106,-40.832722,-15.212865,-21.19726,175.43318,5.5244594,0,8.9716587,0,9.9459066,0
7211425000,-25.177439,164.8288,29.68965,-178.00305,-40.900295,-15.353342,-21.366867,176.97011,5.5988517,0,9.1877928,0,10.022016,0
7253293750,-25.019556,165.56311,29.701641,-179.58179,-40.968929,-15.381143,-21.510353,178.7292,5.8935275,0,9.4433784,0,10.278164,0
7295162500,-24.883736,166.22722,29.714663,178.83302,-41.110573,-15.608246,-21.605787,-179.38428,6.0030313,0,9.5677814,0,10.306308,0
7337031250,-24.721384,166.4101,29.723894,177.25914,-41.175579,-15.306432,-21.674509,-177.41289,5.6163144,0,9.3261948,0,9.918148,0
7378900000,-24.564255,166.96289,29.730515,175.62048,-41.233528,-15.506805,-21.722692,-175.32458,6.0510192,0,9.7235537,0,10.325889,0
7420768750,-24.446526,167.28186,29.734076,174.00824,-41.263447,-15.258073,-21.740435,-173.14455,6.0727162,0,9.7239285,0,10.260277,0
7462637500,-24.302958,167.4837,29.736305,172.42719,-41.359207,-14.846684,-21.702419,-170.82022,6.4013596,0,10.094285,0,10.496363,0
7504506250,-24.170399,167.89247,29.739719,170.84167,-41.350517,-14.65386,-21.641474,-168.50203,5.8103099,0,9.4708853,0,9.9738245,0
