!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September 01, 2025 16:03:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S21(DB),S21(DEG),S12(DB),S12(DEG),S22(DB),S22(DEG),"Eq=kfac(S11,S21,S12,S22)"(DB),"Eq=kfac(S11,S21,S12,S22)"(DEG),"Eq=mu1(S11,S21,S12,S22)"(DB),"Eq=mu1(S11,S21,S12,S22)"(DEG),"Eq=mu2(S11,S21,S12,S22)"(DB),"Eq=mu2(S11,S21,S12,S22)"(DEG)
889243750,-9.3208103,-34.128094,25.397303,160.08858,-46.396584,170.15324,-4.6778879,-129.50508,8.3401155,0,2.8963451,0,5.9852638,0
931112500,-9.0679893,-48.701763,26.037657,150.35461,-45.668007,164.68248,-5.3032484,-137.83473,8.0382891,0,3.3547859,0,5.8637547,0
972981250,-8.7378607,-60.333664,26.611225,141.20569,-44.849339,158.19791,-5.9626904,-146.39505,7.8102427,0,3.8281963,0,5.6417079,0
1014850000,-8.5132732,-69.461624,27.072962,132.70407,-44.139755,152.01225,-6.6504474,-155.2429,7.1505976,0,4.2721672,0,5.4891186,0
1056718750,-8.416173,-77.045692,27.476744,124.43868,-43.617241,145.60661,-7.3507814,-164.31659,6.3472295,0,4.6083946,0,5.2582579,0
1098587500,-8.4205427,-83.605934,27.819931,116.79414,-43.050495,139.33975,-8.0585127,-173.65048,6.8560591,0,5.2829561,0,5.4128647,0
1140456250,-8.4895668,-89.405235,28.093122,109.42326,-42.581497,133.71837,-8.7528219,176.82382,5.6425505,0,5.4911261,0,5.0770559,0
1182325000,-8.6040792,-94.616699,28.333799,102.48932,-42.190243,128.20403,-9.4266815,167.15933,5.8680911,0,6.0807786,0,5.1754136,0
1224193750,-8.7467384,-99.331993,28.506134,95.94207,-41.77774,123.20412,-10.06496,157.40138,5.7917533,0,6.6161637,0,5.2418838,0
1266062500,-8.9117117,-103.63636,28.66235,89.700043,-41.5345,118.43297,-10.657141,147.58794,5.5094647,0,6.9406495,0,5.1534357,0
1307931250,-9.0831766,-107.59791,28.778463,83.919502,-41.266792,113.85416,-11.200491,137.79372,5.5183711,0,7.3168478,0,5.1936979,0
1349800000,-9.2596006,-111.25881,28.862915,78.364014,-41.022224,109.96677,-11.68924,128.07588,5.3685999,0,7.6221275,0,5.2011104,0
1391668750,-9.4382677,-114.66094,28.9447,73.209557,-40.826126,106.00315,-12.117461,118.45219,5.1465201,0,7.739749,0,5.1321449,0
1433537500,-9.6138029,-117.86983,28.998608,68.326019,-40.646908,102.48883,-12.483403,109.00863,5.4021306,0,8.0672789,0,5.3565221,0
1475406250,-9.7844944,-120.85449,29.056625,63.648224,-40.465263,99.225883,-12.789098,99.717918,4.8253679,0,7.7187514,0,5.1109877,0
1517275000,-9.9523106,-123.68917,29.09796,59.246456,-40.357338,95.834145,-13.025271,90.694084,5.2249026,0,7.9478698,0,5.3799553,0
1559143750,-10.113614,-126.37361,29.133169,54.951031,-40.243744,92.592026,-13.199114,81.963402,4.609715,0,7.4148741,0,5.107985,0
1601012500,-10.267533,-128.93767,29.166998,50.91481,-40.152287,89.4105,-13.304557,73.565186,5.3222656,0,7.7332935,0,5.5732851,0
1642881250,-10.416997,-131.42393,29.18544,46.950176,-40.072803,86.561592,-13.358686,65.51342,4.5817986,0,7.0324855,0,5.1957645,0
1684750000,-10.560569,-133.79628,29.206928,43.188419,-39.989975,84.024384,-13.351918,57.860561,4.6175189,0,6.8529015,0,5.2393456,0
1726618750,-10.698112,-136.11868,29.206137,39.551472,-39.920246,81.71981,-13.298852,50.676624,4.5659013,0,6.6998568,0,5.2855792,0
1768487500,-10.83479,-138.34908,29.210737,36.058319,-39.845028,79.298935,-13.209356,43.916531,3.9675174,0,6.0008721,0,4.8977847,0
1810356250,-10.96218,-140.51653,29.210161,32.750736,-39.742897,77.110916,-13.08288,37.67728,4.3815937,0,6.236393,0,5.2124586,0
1852225000,-11.086708,-142.63931,29.205946,29.48966,-39.656273,74.905846,-12.943967,31.862057,4.1601777,0,5.9525051,0,5.140162,0
1894093750,-11.208188,-144.7115,29.203831,26.409626,-39.550804,73.106155,-12.790914,26.504484,4.3025451,0,6.0352864,0,5.3121495,0
1935962500,-11.327563,-146.71754,29.190725,23.412811,-39.505798,71.290329,-12.639244,21.53446,4.4705,0,5.9885969,0,5.449697,0
1977831250,-11.44114,-148.69482,29.19178,20.479593,-39.419567,69.596031,-12.488216,16.922689,4.3514438,0,5.7848568,0,5.3444057,0
2019700000,-11.555458,-150.62215,29.178732,17.700384,-39.352215,67.612724,-12.344042,12.632079,4.3124485,0,5.6711144,0,5.3915524,0
2061568750,-11.668489,-152.50897,29.177395,14.910257,-39.323566,65.712463,-12.207719,8.5986996,4.3075972,0,5.5452681,0,5.3669186,0
2103437500,-11.779922,-154.36276,29.171391,12.24719,-39.285931,63.994789,-12.080029,4.8393493,4.0625968,0,5.4110575,0,5.3384013,0
2145306250,-11.891516,-156.14566,29.159584,9.6164646,-39.258827,62.144157,-11.962264,1.2541009,3.9235537,0,5.2110786,0,5.2671342,0
2187175000,-12.004525,-157.93028,29.154325,7.0615311,-39.19989,60.479038,-11.851371,-2.088665,3.5986741,0,4.8926759,0,4.9936395,0
2229043750,-12.113827,-159.67506,29.134928,4.5965347,-39.147541,58.813366,-11.754451,-5.3019352,3.724416,0,4.861743,0,5.0515466,0
2270912500,-12.220939,-161.37167,29.128494,2.1476099,-39.09264,57.433456,-11.660656,-8.359272,3.9625852,0,5.0487776,0,5.3090749,0
2312781250,-12.326861,-163.04697,29.118029,-0.15986574,-39.040348,56.073414,-11.58576,-11.255942,4.1081467,0,5.0807524,0,5.4364266,0
2354650000,-12.434538,-164.68283,29.108225,-2.511724,-39.009403,54.527431,-11.512326,-14.063807,3.7010033,0,4.8342915,0,5.2538242,0
2396518750,-12.541461,-166.29996,29.105814,-4.7462077,-38.935928,53.041943,-11.449208,-16.759056,4.2561326,0,5.1482744,0,5.6396356,0
2438387500,-12.651578,-167.84642,29.089191,-7.0069366,-38.857906,51.591255,-11.397469,-19.36656,4.0925159,0,5.0067406,0,5.565341,0
2480256250,-12.757327,-169.40372,29.092991,-9.2110157,-38.835262,50.322624,-11.348753,-21.879745,3.6565678,0,4.6498232,0,5.2260327,0
2522125000,-12.863132,-170.9211,29.073669,-11.371071,-38.795364,49.096344,-11.31317,-24.323339,3.6624372,0,4.6223879,0,5.2565699,0
2563993750,-12.974557,-172.37427,29.069038,-13.528291,-38.760899,47.855453,-11.280411,-26.692631,3.5448496,0,4.5473065,0,5.2077851,0
2605862500,-13.085508,-173.84154,29.050657,-15.600061,-38.753082,46.414444,-11.252994,-28.99917,3.6441576,0,4.577642,0,5.3031983,0
2647731250,-13.19293,-175.28589,29.039427,-17.6555,-38.744698,45.011921,-11.229075,-31.25552,3.8644321,0,4.74196,0,5.4914327,0
2689600000,-13.300922,-176.68987,29.028877,-19.672169,-38.728985,43.581062,-11.215945,-33.456551,4.0547171,0,4.8548822,0,5.6806293,0
2731468750,-13.410663,-178.06519,29.007807,-21.616671,-38.709816,42.740032,-11.203094,-35.643196,3.4779475,0,4.4334788,0,5.2587838,0
2773337500,-13.51736,-179.42514,29.003674,-23.568117,-38.67976,41.561886,-11.195132,-37.757896,3.4395473,0,4.3934736,0,5.2008119,0
2815206250,-13.625954,179.26749,28.989811,-25.440395,-38.610374,40.552044,-11.195704,-39.852528,3.9070292,0,4.7372108,0,5.6756077,0
2857075000,-13.737117,177.95457,28.984402,-27.388172,-38.594746,39.43116,-11.197748,-41.891865,3.5602443,0,4.4896531,0,5.3898792,0
2898943750,-13.846071,176.62549,28.978655,-29.200043,-38.616661,38.457493,-11.207314,-43.890514,3.3254857,0,4.2933478,0,5.1926303,0
2940812500,-13.960093,175.38065,28.968126,-31.126364,-38.607349,37.764645,-11.215037,-45.860954,3.8091516,0,4.6264586,0,5.6418562,0
2982681250,-14.070135,174.12727,28.963316,-32.955391,-38.619171,36.708355,-11.228919,-47.800507,4.0396528,0,4.8157582,0,5.8972564,0
3024550000,-14.187975,172.84428,28.948034,-34.785259,-38.634716,35.500355,-11.251046,-49.729618,4.1181159,0,4.8942962,0,6.0099497,0
3066418750,-14.305161,171.66335,28.940155,-36.609608,-38.599926,34.409863,-11.270252,-51.622864,3.6145744,0,4.4444366,0,5.4702806,0
3108287500,-14.421263,170.47249,28.927946,-38.359272,-38.610725,33.672314,-11.296164,-53.49139,4.0691681,0,4.8243093,0,5.9644642,0
3150156250,-14.533187,169.33998,28.915596,-40.110947,-38.641682,32.879444,-11.320091,-55.349285,3.4000041,0,4.3414545,0,5.3543129,0
3192025000,-14.651656,168.22266,28.904009,-41.82658,-38.609783,32.114719,-11.351812,-57.17762,3.6861708,0,4.5474467,0,5.6746988,0
3233893750,-14.767542,167.09642,28.891735,-43.502525,-38.589252,31.205997,-11.386375,-58.98917,4.1845198,0,4.884141,0,6.0600877,0
3275762500,-14.882028,165.97934,28.894331,-45.190536,-38.597687,30.314556,-11.422062,-60.768509,3.6265998,0,4.4468994,0,5.5478191,0
3317631250,-14.999925,164.90105,28.885942,-46.879364,-38.605122,29.596262,-11.460779,-62.567333,4.0334105,0,4.8108411,0,6.0569091,0
3359500000,-15.122637,163.88968,28.890862,-48.6105,-38.561493,28.96155,-11.504692,-64.319481,4.3268023,0,5.0954089,0,6.3985033,0
3401368750,-15.241249,162.8819,28.87631,-50.266685,-38.572636,28.409361,-11.554887,-66.064758,3.8406742,0,4.7242804,0,5.9911423,0
3443237500,-15.36508,161.88664,28.870852,-51.995407,-38.582695,27.447975,-11.604555,-67.768723,3.8316312,0,4.6748285,0,5.8855405,0
3485106250,-15.490353,160.92149,28.855513,-53.67469,-38.550587,26.549351,-11.656643,-69.464066,4.067749,0,4.8524842,0,6.1003027,0
3526975000,-15.612587,159.96284,28.836029,-55.313103,-38.562466,25.761398,-11.709146,-71.175224,3.7355988,0,4.6629763,0,5.8913932,0
3568843750,-15.736241,159.0253,28.820953,-56.936085,-38.556343,25.005463,-11.764488,-72.869789,3.5546467,0,4.5731635,0,5.7681098,0
3610712500,-15.860069,158.1747,28.802866,-58.479008,-38.513142,23.989933,-11.824396,-74.564873,3.6990223,0,4.6743851,0,5.9134436,0
3652581250,-15.984101,157.27235,28.792908,-60.015499,-38.521156,22.91827,-11.888442,-76.25898,4.1812749,0,4.9870801,0,6.3190932,0
3694450000,-16.119438,156.36998,28.785736,-61.520088,-38.488918,22.00947,-11.955461,-77.902283,3.7468059,0,4.7323661,0,5.9921112,0
3736318750,-16.239338,155.59421,28.781256,-63.065056,-38.441715,21.455574,-12.018865,-79.572182,4.5550838,0,5.3522401,0,6.7274752,0
3778187500,-16.364187,154.79297,28.784231,-64.603836,-38.411686,20.810816,-12.091725,-81.237343,4.0436668,0,4.990304,0,6.3609977,0
3820056250,-16.490242,154.01973,28.775646,-66.173775,-38.386044,20.085415,-12.168039,-82.871544,3.9365718,0,4.9733815,0,6.3435354,0
3861925000,-16.615086,153.23064,28.773529,-67.736465,-38.36356,19.156576,-12.244388,-84.49469,3.8213639,0,4.8694506,0,6.1532426,0
3903793750,-16.74943,152.53571,28.762579,-69.286163,-38.380405,18.433081,-12.318966,-86.13839,3.8796532,0,4.9230099,0,6.2616134,0
3945662500,-16.878443,151.81221,28.7523,-70.823143,-38.403984,18.00915,-12.394978,-87.764359,3.9103918,0,5.0262938,0,6.3732753,0
3987531250,-17.006956,151.13435,28.745392,-72.307571,-38.409966,17.26963,-12.477846,-89.384178,4.0460162,0,5.1108165,0,6.4849505,0
4029400000,-17.136768,150.55122,28.73572,-73.826866,-38.385368,16.393658,-12.56052,-91.011208,3.9183166,0,5.0716867,0,6.4879923,0
4071268750,-17.268047,149.89548,28.731066,-75.305176,-38.387497,15.478387,-12.646854,-92.632965,3.9812768,0,5.1347227,0,6.4610972,0
4113137500,-17.403496,149.27559,28.722227,-76.802597,-38.343513,14.388967,-12.728816,-94.241432,3.7438569,0,4.9855838,0,6.2856226,0
4155006250,-17.533247,148.74298,28.716743,-78.334679,-38.333565,13.734399,-12.816133,-95.846352,3.8069377,0,5.0398321,0,6.3134141,0
4196875000,-17.667116,148.2045,28.70512,-79.788216,-38.319855,13.170615,-12.912345,-97.456024,4.0868478,0,5.2965932,0,6.6549973,0
4238743750,-17.801134,147.69739,28.699272,-81.293282,-38.328384,12.359468,-13.006279,-99.048248,4.2546701,0,5.4281888,0,6.8869872,0
4280612500,-17.936529,147.25006,28.68527,-82.725121,-38.338985,11.655633,-13.10429,-100.61361,4.1374745,0,5.3407435,0,6.6804147,0
4322481250,-18.07502,146.80803,28.676565,-84.214905,-38.34005,11.003667,-13.201589,-102.1957,4.0667729,0,5.3824248,0,6.7533126,0
4364350000,-18.205421,146.40759,28.669535,-85.647804,-38.324623,10.303452,-13.300611,-103.77216,4.1515889,0,5.4520035,0,6.8778863,0
4406218750,-18.325745,146.09311,28.654684,-87.08564,-38.322475,10.020068,-13.402898,-105.37489,4.0740991,0,5.4605093,0,6.8684525,0
4448087500,-18.461792,145.77658,28.645559,-88.501801,-38.327915,9.4274397,-13.502222,-106.96172,4.2640052,0,5.657567,0,7.1438813,0
4489956250,-18.594261,145.47189,28.639637,-89.87175,-38.344685,8.8232908,-13.603111,-108.51886,4.2116313,0,5.5883398,0,7.0236592,0
4531825000,-18.727119,145.21277,28.633247,-91.298157,-38.358616,7.9429193,-13.706871,-110.09599,4.0529213,0,5.5514941,0,6.9154773,0
4573693750,-18.858377,145.0101,28.631769,-92.658737,-38.363468,7.2872705,-13.814703,-111.66708,4.2414145,0,5.7161155,0,7.1374493,0
4615562500,-18.976519,144.77733,28.63073,-94.081955,-38.389103,6.7744842,-13.924105,-113.22023,4.3217959,0,5.8050284,0,7.2588959,0
4657431250,-19.101217,144.68993,28.630838,-95.470428,-38.424538,5.7905145,-14.041756,-114.76257,4.2040715,0,5.7715669,0,7.1969628,0
4699300000,-19.228621,144.60175,28.628752,-96.90155,-38.436146,5.187356,-14.158296,-116.33856,4.118186,0,5.7169132,0,7.097898,0
4741168750,-19.35405,144.51024,28.628731,-98.352257,-38.440052,4.692142,-14.274767,-117.85985,4.1418524,0,5.7522631,0,7.0759182,0
4783037500,-19.477526,144.49644,28.622435,-99.769539,-38.478905,4.160666,-14.395613,-119.38843,4.3189578,0,5.9361558,0,7.337297,0
4824906250,-19.589338,144.53427,28.614325,-101.22005,-38.488419,3.8269265,-14.519596,-120.9568,4.2242179,0,5.90799,0,7.302494,0
4866775000,-19.692764,144.5621,28.608534,-102.61074,-38.464954,3.1017563,-14.642258,-122.45906,4.2607155,0,6.0023556,0,7.410892,0
4908643750,-19.797222,144.65547,28.594376,-104.0108,-38.540482,2.6171966,-14.761718,-123.97141,4.4197664,0,6.1660237,0,7.5664911,0
4950512500,-19.910074,144.72247,28.589182,-105.3978,-38.546112,2.2772498,-14.891747,-125.48818,4.8688684,0,6.5083828,0,7.9712448,0
4992381250,-20.008421,144.90063,28.578417,-106.7379,-38.569016,1.7768283,-15.025818,-126.9945,4.9061327,0,6.6718478,0,8.1556129,0
5034250000,-20.105335,145.05154,28.575317,-108.09529,-38.591259,1.2811569,-15.158224,-128.51634,4.4766884,0,6.3569603,0,7.7274046,0
5076118750,-20.198318,145.2832,28.571842,-109.44199,-38.60091,0.79993492,-15.293371,-130.01521,4.4508281,0,6.3318996,0,7.7106395,0
5117987500,-20.28932,145.5253,28.570612,-110.81956,-38.650337,-0.047256589,-15.432376,-131.47928,4.8392639,0,6.7388787,0,8.1828375,0
5159856250,-20.380665,145.77676,28.569807,-112.16189,-38.69046,-0.64877272,-15.580393,-132.95494,4.6122622,0,6.6029887,0,7.9347348,0
5201725000,-20.451586,146.02599,28.568388,-113.58147,-38.734509,-1.2236902,-15.725856,-134.40289,4.1170835,0,6.2256551,0,7.4955525,0
5243593750,-20.521658,146.38603,28.566643,-114.94315,-38.756599,-1.7422875,-15.875077,-135.85153,5.3027687,0,7.2088809,0,8.6448641,0
5285462500,-20.59746,146.7265,28.560226,-116.29384,-38.784718,-2.4028211,-16.032141,-137.30371,4.5286169,0,6.645638,0,7.8968596,0
5327331250,-20.665508,147.06532,28.559044,-117.66772,-38.783562,-3.0106628,-16.190336,-138.69423,4.8506203,0,6.9946675,0,8.2936678,0
5369200000,-20.732414,147.42709,28.556347,-118.98135,-38.802082,-3.4962935,-16.349501,-140.12036,4.713902,0,6.9211211,0,8.1872168,0
5411068750,-20.791899,147.86894,28.554806,-120.33111,-38.80632,-3.9196062,-16.508753,-141.52249,4.4535584,0,6.7436838,0,7.929565,0
5452937500,-20.836792,148.18156,28.559021,-121.6345,-38.839035,-4.6330309,-16.677361,-142.86383,5.0322642,0,7.307858,0,8.5651054,0
5494806250,-20.869307,148.61316,28.562656,-123.00157,-38.862171,-4.9325762,-16.854153,-144.2253,5.0736475,0,7.3934178,0,8.6051416,0
5536675000,-20.918402,148.98604,28.569489,-124.34859,-38.891762,-5.5459375,-17.03001,-145.52109,5.0073309,0,7.3778319,0,8.5231361,0
5578543750,-20.957443,149.37958,28.572279,-125.73249,-38.955036,-5.8439884,-17.216278,-146.85759,4.7276902,0,7.2306814,0,8.3187151,0
5620412500,-20.97473,149.8157,28.572819,-127.11584,-38.924767,-6.4568062,-17.403053,-148.20445,4.9656663,0,7.5124536,0,8.5870609,0
5662281250,-20.990316,150.35631,28.576326,-128.49449,-38.96537,-6.9057083,-17.588818,-149.46497,5.0030327,0,7.5497761,0,8.5739889,0
5704150000,-20.996271,150.70479,28.576912,-129.8766,-38.987637,-7.451314,-17.785099,-150.73061,5.2967224,0,7.8977838,0,8.9146471,0
5746018750,-20.992353,151.19177,28.575455,-131.23799,-39.025146,-7.7797513,-17.987822,-151.91185,4.6568937,0,7.3824606,0,8.2918148,0
5787887500,-20.995859,151.60519,28.571678,-132.61458,-39.079483,-8.2690382,-18.197079,-153.02031,5.0307837,0,7.7769566,0,8.6652126,0
5829756250,-21.009758,151.95341,28.576385,-133.92714,-39.120148,-8.6693687,-18.426132,-154.1188,5.2775254,0,8.0796223,0,8.8302841,0
5871625000,-20.987181,152.36302,28.58449,-135.27119,-39.132656,-9.0747061,-18.651171,-155.15811,5.1316295,0,8.018322,0,8.7923489,0
5913493750,-20.980682,152.83676,28.593332,-136.65994,-39.169964,-9.3143015,-18.884651,-156.09395,5.0790725,0,8.0158615,0,8.6681051,0
5955362500,-20.962162,153.17859,28.59815,-138.04332,-39.22382,-9.536828,-19.129381,-157.02661,4.9603381,0,8.0001764,0,8.5423918,0
5997231250,-20.926922,153.50023,28.60001,-139.4366,-39.292027,-9.6925135,-19.382479,-157.9185,5.1679196,0,8.2117615,0,8.7515755,0
6039100000,-20.891068,153.93753,28.605991,-140.81448,-39.339985,-10.043274,-19.635988,-158.70723,5.2260251,0,8.3822718,0,8.7723579,0
6080968750,-20.84963,154.19954,28.607677,-142.19168,-39.388668,-10.229486,-19.905474,-159.52208,5.296011,0,8.5089073,0,8.8175468,0
6122837500,-20.808367,154.41829,28.614643,-143.59317,-39.478741,-10.710258,-20.186401,-160.09883,5.2596993,0,8.5522022,0,8.8245087,0
6164706250,-20.759497,154.73917,28.6134,-144.95898,-39.527977,-10.812752,-20.480406,-160.64143,5.6663389,0,9.0430555,0,9.2112026,0
6206575000,-20.718428,154.92082,28.618317,-146.30478,-39.535992,-11.284743,-20.776201,-161.05843,5.2916603,0,8.776412,0,8.7760201,0
6248443750,-20.670324,155.15927,28.629436,-147.64145,-39.563465,-11.527121,-21.087809,-161.29823,5.578228,0,9.0886593,0,9.0444784,0
6290312500,-20.620108,155.33441,28.63999,-149.04794,-39.611584,-11.880691,-21.406445,-161.42152,5.5138159,0,9.1396294,0,8.9434814,0
6332181250,-20.583752,155.51389,28.652401,-150.41077,-39.694042,-12.079711,-21.735357,-161.34323,5.9517474,0,9.6361332,0,9.2661371,0
6374050000,-20.532038,155.53673,28.664291,-151.806,-39.729877,-12.396375,-22.072174,-161.13014,5.6893697,0,9.4561434,0,9.0488377,0
6415918750,-20.484549,155.63771,28.681782,-153.2632,-39.748047,-12.636257,-22.41485,-160.64369,5.9805827,0,9.8288078,0,9.2520809,0
6457787500,-20.437641,155.71281,28.689913,-154.71458,-39.78286,-12.995162,-22.74375,-159.98918,5.9113336,0,9.8752756,0,9.2220459,0
6499656250,-20.385216,155.78474,28.699814,-156.18739,-39.837631,-13.215571,-23.062054,-158.97517,5.6898122,0,9.7685633,0,8.9531145,0
6541525000,-20.302391,155.83647,28.708174,-157.63031,-39.863476,-13.099478,-23.376394,-157.82375,5.3411374,0,9.5430765,0,8.6513643,0
6583393750,-20.251213,155.83385,28.71158,-159.09361,-39.886059,-13.294318,-23.685705,-156.49052,5.4723096,0,9.7607126,0,8.7734718,0
6625262500,-20.202204,155.81137,28.723806,-160.57678,-39.924255,-13.65966,-23.961863,-154.77841,5.7111468,0,10.065147,0,8.9124241,0
6667131250,-20.151197,155.76582,28.720795,-162.00185,-39.964127,-13.945168,-24.208315,-152.74625,6.0948386,0,10.504092,0,9.2301598,0
6709000000,-20.102362,155.77036,28.72748,-163.46419,-40.004307,-14.091063,-24.415432,-150.63397,5.620398,0,10.123805,0,8.8046112,0
6750868750,-20.059334,155.66251,28.733318,-164.86143,-40.007671,-14.415504,-24.59289,-148.28789,5.419178,0,10.017664,0,8.5796747,0
6792737500,-20.013523,155.60791,28.747213,-166.28726,-40.003075,-14.631965,-24.717892,-145.55469,5.7158003,0,10.295001,0,8.8216572,0
6834606250,-19.953905,155.54173,28.765627,-167.75105,-40.014057,-14.844875,-24.794844,-142.90416,5.9536285,0,10.492868,0,9.0121908,0
6876475000,-19.908112,155.49928,28.780119,-169.27058,-40.071041,-15.071006,-24.810253,-140.11247,5.9169936,0,10.573334,0,8.8715954,0
6918343750,-19.861515,155.40134,28.790918,-170.79088,-40.13015,-15.185742,-24.79409,-137.2881,5.4901261,0,10.092997,0,8.5394773,0
6960212500,-19.800734,155.26648,28.79932,-172.30312,-40.218334,-15.377654,-24.704243,-134.4933,6.0055747,0,10.430392,0,8.9819078,0
7002081250,-19.754063,155.19847,28.810177,-173.84027,-40.269779,-15.354344,-24.572128,-131.64879,5.9570575,0,10.318672,0,8.8881569,0
7043950000,-19.711012,155.00293,28.818913,-175.35565,-40.278461,-15.43502,-24.385994,-128.90691,6.4059916,0,10.709342,0,9.2304182,0
7085818750,-19.664232,154.91779,28.827549,-176.91501,-40.356213,-15.751411,-24.130402,-126.21883,5.5983958,0,9.7378559,0,8.5478773,0
7127687500,-19.623226,154.86873,28.83919,-178.44119,-40.436481,-15.922022,-23.831932,-123.67719,5.7699051,0,9.8039751,0,8.6600542,0
7169556250,-19.588692,154.7106,28.847237,179.96384,-40.480667,-15.949648,-23.500984,-121.33347,5.9163513,0,9.799262,0,8.7193842,0
7211425000,-19.537071,154.57248,28.857456,178.39195,-40.513195,-15.981038,-23.134769,-119.3178,6.3676219,0,10.079513,0,9.0911045,0
7253293750,-19.505983,154.53127,28.863766,176.77568,-40.552113,-16.411648,-22.715933,-117.43566,6.0369229,0,9.725935,0,8.818923,0
7295162500,-19.465088,154.42702,28.873928,175.15729,-40.640984,-16.449921,-22.259289,-115.80389,6.5832009,0,9.9756279,0,9.1805573,0
7337031250,-19.41157,154.20731,28.880432,173.53964,-40.697327,-16.396782,-21.799341,-114.61967,6.285253,0,9.6375093,0,8.9665575,0
7378900000,-19.370523,154.05751,28.884609,171.85573,-40.755611,-16.42808,-21.322367,-113.69421,6.0263572,0,9.2576075,0,8.7670794,0
7420768750,-19.339251,153.83755,28.884649,170.20459,-40.751427,-16.365084,-20.83559,-112.85178,6.5593681,0,9.4577436,0,9.1314316,0
7462637500,-19.301025,153.63469,28.881571,168.564,-40.815964,-16.260174,-20.342705,-112.31763,6.3885202,0,9.2011108,0,8.9520988,0
