!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:44:44
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
1.5e+009,-9.63092,-123.873,-19.8064,-88.9971,10.3247,-25.2655,30.1311,63.7316,-0.105952,0.399816,0,0
1.5e+009,-9.53813,-123.714,-18.8054,-173.218,11.272,-109.389,30.0774,63.8287,-0.159701,0.496953,0,0
1.5e+009,-9.42415,-123.441,-17.8079,-123.532,12.195,-59.602,30.0029,63.9295,-0.234166,0.597753,0,0
1.5e+009,-9.28613,-122.944,-16.8157,-23.2631,13.0903,40.8084,29.9059,64.0714,-0.331135,0.739624,0,0
1.5e+009,-9.11588,-122.02,-15.8198,-15.1416,13.961,49.1558,29.7808,64.2974,-0.45627,0.96558,0,0
1.5e+009,-8.91375,-120.287,-14.8245,-140.863,14.7906,-76.1829,29.6151,64.6802,-0.621985,1.34837,0,0
1.5e+009,-8.65745,-117.016,-13.8349,135.171,15.544,-159.505,29.3789,65.3231,-0.858195,1.99134,0,0
1.5e+009,-8.35427,-111.222,-12.8533,9.67818,16.1632,76.0069,29.0165,66.3288,-1.22052,2.99698,0,0
1.5e+009,-8.05649,-103.326,-11.8831,-32.4589,16.6446,34.8059,28.5277,67.2647,-1.70931,3.93293,0,0
1.5e+009,-7.77149,-94.7099,-10.9172,-23.958,17.0253,43.7241,27.9425,67.6821,-2.29455,4.35028,0,0
1.5e+009,-7.40493,-85.5149,-9.95381,26.2088,17.2807,94.0072,27.2345,67.7983,-3.00255,4.46655,0,0
1.5e+009,-6.95231,-76.0754,-8.99295,-149.717,17.4063,-82.0585,26.3992,67.659,-3.83784,4.32718,0,0
1.5e+009,-6.47108,-67.0348,-8.03017,34.341,17.4397,101.326,25.4699,66.9845,-4.76715,3.65275,0,0
1.5e+009,-5.98817,-58.7936,-7.06576,-141.619,17.4148,-76.0188,24.4806,65.6005,-5.75648,2.26873,0,0
1.5e+009,-5.50076,-51.4641,-6.09689,42.3455,17.3451,105.861,23.442,63.5151,-6.79504,0.183309,0,0
1.5e+009,-4.94094,-44.7383,-5.13177,142.962,17.1375,-156.054,22.2693,60.9838,-7.96777,-2.34797,0,0
1.5e+009,-4.21737,-38.2305,-4.17585,-116.364,16.5717,-57.809,20.7475,58.555,-9.48951,-4.77675,0,0
1.5e+009,-3.53158,-32.8367,-3.21872,-149.634,15.7841,-91.8196,19.0029,57.8149,-11.2342,-5.51694,0,0
1.5e+009,-3.10205,-28.4931,-2.25318,177.035,14.9958,-123.954,17.249,59.0115,-12.9881,-4.32028,0,0
1.5e+009,-2.10592,-8.41136,-1.33045,92.5471,1.16342,152.373,2.49387,59.8262,-27.7432,-3.50556,0,0
1.5e+009,-2.31693,-6.51795,-0.332549,-74.9502,-2.1406,-14.5431,-1.80805,60.4071,-32.0451,-2.92474,0,0
1.5e+009,-2.63917,-5.31278,0.680493,66.9839,-4.11066,128.369,-4.79116,61.3855,-35.0282,-1.9463,0,0
2e+009,-11.5416,-152.809,-29.8346,-40.5571,0.426227,-19.6765,30.2608,20.8806,0,0,0,0
2e+009,-11.5376,-152.768,-28.6406,-125.499,1.61584,-104.606,30.2564,20.893,-0.00435128,0.0123839,0,0
2e+009,-11.5338,-152.85,-27.6316,15.4717,2.62601,36.368,30.2576,20.8963,-0.00318281,0.0156388,0,0
2e+009,-11.5367,-152.778,-26.6362,-69.5763,3.62056,-48.6784,30.2567,20.898,-0.00405719,0.0173338,0,0
2e+009,-11.5313,-152.763,-25.6873,-104.234,4.56983,-83.3156,30.2572,20.9182,-0.00360949,0.0375718,0,0
2e+009,-11.5203,-152.777,-24.6919,-4.75602,5.56566,16.1723,30.2575,20.9283,-0.00327167,0.0476531,0,0
2e+009,-11.5139,-152.717,-23.6972,-131.365,6.55839,-110.399,30.2556,20.9659,-0.0051821,0.0852965,0,0
2e+009,-11.4989,-152.676,-22.696,143.735,7.55685,164.725,30.2529,20.9893,-0.00793301,0.108684,0,0
2e+009,-11.4745,-152.606,-21.7123,-75.1203,8.53788,-54.0895,30.2501,21.0308,-0.0106548,0.150187,0,0
2e+009,-11.4476,-152.524,-20.7159,66.0836,9.52472,87.1722,30.2406,21.0885,-0.0201515,0.207899,0,0
2e+009,-11.4142,-152.404,-19.7213,115.102,10.5068,136.232,30.2281,21.1298,-0.0326901,0.24917,0,0
2e+009,-11.3626,-152.205,-18.7255,30.3211,11.4797,51.5019,30.2052,21.1808,-0.0555441,0.300166,0,0
2e+009,-11.2969,-151.968,-17.724,79.4859,12.4481,100.726,30.1721,21.2402,-0.0886706,0.35953,0,0
2e+009,-11.2151,-151.674,-16.728,179.096,13.3985,-159.619,30.1265,21.2852,-0.134279,0.404523,0,0
2e+009,-11.108,-151.305,-15.7295,-173.353,14.3333,-152.032,30.0627,21.321,-0.198068,0.440406,0,0
2e+009,-10.9671,-150.72,-14.7306,60.2412,15.2434,81.6052,29.974,21.364,-0.28678,0.483327,0,0
2e+009,-10.7891,-149.695,-13.7281,-24.4359,16.1192,-3.07963,29.8473,21.3563,-0.413526,0.47564,0,0
2e+009,-10.5552,-147.398,-12.7254,-150.734,16.9086,-129.477,29.6341,21.2578,-0.62673,0.377213,0,0
2e+009,-10.2266,-142.52,-11.7269,166.311,17.5343,-172.69,29.2612,20.999,-0.999587,0.118385,0,0
2e+009,-9.76536,-134.699,-10.7243,174.052,17.9672,-165.499,28.6915,20.4494,-1.56926,-0.431269,0,0
2e+009,-9.09717,-124.656,-9.72953,-136.564,18.2067,-116.68,27.9363,19.8837,-2.32452,-0.996924,0,0
2e+009,-8.3508,-113.608,-8.74682,46.7873,18.2998,65.8132,27.0466,19.0259,-3.21421,-1.85472,0,0
2e+009,-7.58308,-102.677,-7.77491,-129.829,18.2757,-112.396,26.0506,17.4332,-4.21017,-3.44742,0,0
2e+009,-6.70692,-92.1557,-6.8113,53.5821,18.0614,68.5436,24.8727,14.9615,-5.38811,-5.91916,0,0
2e+009,-5.68517,-82.5052,-5.84811,-123.052,17.5708,-111.566,23.4189,11.4857,-6.8419,-9.39495,0,0
2e+009,-4.65638,-75.1723,-4.88286,-22.9429,16.8137,-15.2366,21.6966,7.70628,-8.56421,-13.1744,0,0
2e+009,-3.77269,-70.3864,-3.90542,77.1577,15.7899,82.408,19.6954,5.25033,-10.5654,-15.6303,0,0
2e+009,-3.15171,-66.1085,-2.92588,43.2555,14.7052,48.0946,17.6311,4.83909,-12.6297,-16.0415,0,0
2e+009,-2.80638,-62.4713,-1.94363,9.32552,13.8052,15.4736,15.7488,6.14807,-14.512,-14.7326,0,0
2e+009,-2.6868,-60.0413,-0.952507,-75.2628,13.0028,-67.522,13.9553,7.74086,-16.3055,-13.1398,0,0
2e+009,-2.73347,-58.0859,0.0406725,116.794,12.1909,126.694,12.1503,9.89954,-18.1105,-10.9811,0,0
2e+009,-2.6495,-36.2094,0.893991,-101.704,-2.27985,-92.7429,-3.17385,8.96154,-33.4346,-11.9191,0,0
2.5e+009,-12.8575,-175.466,-29.8936,153.961,0.197928,145.326,30.0915,-8.63501,0,0,0,0
2.5e+009,-12.8599,-175.483,-28.832,68.2947,1.26308,59.6933,30.0951,-8.60139,0.00360597,0.0336266,0,0
2.5e+009,-12.8383,-175.468,-27.8251,-151.188,2.26982,-159.775,30.095,-8.58711,0.00346164,0.0479062,0,0
2.5e+009,-12.8542,-175.438,-26.8386,123.223,3.25241,114.66,30.091,-8.56281,-0.000492638,0.0722067,0,0
2.5e+009,-12.845,-175.361,-25.8315,88.1979,4.25983,79.6541,30.0914,-8.54375,-0.000138492,0.0912612,0,0
2.5e+009,-12.848,-175.438,-24.8845,-172.911,5.2102,178.558,30.0947,-8.53117,0.00320298,0.103849,0,0
2.5e+009,-12.8489,-175.323,-23.882,60.0895,6.21305,51.5775,30.0951,-8.51199,0.00360183,0.123023,0,0
2.5e+009,-12.8394,-175.37,-22.8879,-25.3519,7.2099,-33.8432,30.0978,-8.4913,0.00632968,0.143711,0,0
2.5e+009,-12.8265,-175.342,-21.8927,115.315,8.20479,106.85,30.0975,-8.46457,0.00603655,0.17044,0,0
2.5e+009,-12.8192,-175.294,-20.9,-103.951,9.19513,-112.386,30.0952,-8.43536,0.00367167,0.199656,0,0
2.5e+009,-12.8085,-175.161,-19.9005,-55.4561,10.1872,-63.855,30.0877,-8.39895,-0.00381882,0.236066,0,0
2.5e+009,-12.7858,-174.994,-18.9029,-140.755,11.1771,-149.13,30.0801,-8.37571,-0.0114414,0.259299,0,0
2.5e+009,-12.7605,-174.791,-17.8982,-92.0643,12.1673,-100.416,30.0655,-8.35171,-0.0259897,0.283303,0,0
2.5e+009,-12.7283,-174.481,-16.9077,7.01707,13.1369,-1.32704,30.0446,-8.34411,-0.0469433,0.290902,0,0
2.5e+009,-12.6864,-174.077,-15.9141,13.9864,14.1006,5.63661,30.0147,-8.34977,-0.0768203,0.285249,0,0
2.5e+009,-12.6308,-173.56,-14.9169,-112.856,15.0547,-121.243,29.9716,-8.3862,-0.119917,0.248817,0,0
2.5e+009,-12.5456,-172.876,-13.923,161.887,15.987,153.396,29.91,-8.49047,-0.181491,0.14454,0,0
2.5e+009,-12.4323,-171.713,-12.9282,35.0222,16.8756,26.2345,29.8038,-8.78769,-0.287688,-0.152681,0,0
2.5e+009,-12.2436,-169.147,-11.9306,-8.47947,17.6583,-17.9055,29.5889,-9.42606,-0.502595,-0.791044,0,0
2.5e+009,-11.9125,-164.186,-10.9326,-1.42288,18.2715,-11.9204,29.2041,-10.4975,-0.887415,-1.86253,0,0
2.5e+009,-11.321,-156.615,-9.94211,47.3591,18.6623,35.312,28.6044,-12.0471,-1.48706,-3.41213,0,0
2.5e+009,-10.3244,-146.454,-8.94727,-129.958,18.8094,-143.671,27.7566,-13.7125,-2.33487,-5.07753,0,0
2.5e+009,-9.08938,-134.346,-7.95288,52.7808,18.7561,37.4418,26.709,-15.339,-3.38252,-6.704,0,0
2.5e+009,-7.75349,-122.209,-6.96023,-124.464,18.4914,-141.844,25.4516,-17.3799,-4.63989,-8.74485,0,0
2.5e+009,-6.38442,-111.354,-5.96785,58.2411,17.963,38.1674,23.9308,-20.0737,-6.16065,-11.4387,0,0
2.5e+009,-5.08286,-102.575,-4.97487,157.817,17.0638,134.45,22.0387,-23.3668,-8.05282,-14.7318,0,0
2.5e+009,-4.10926,-96.9327,-3.98105,-102.724,16.009,-129.276,19.9901,-26.5523,-10.1014,-17.9173,0,0
2.5e+009,-3.51702,-93.4786,-2.99484,-137.21,15.1332,-165.718,18.128,-28.508,-11.9635,-19.873,0,0
2.5e+009,-3.17989,-91.3922,-2.00492,-171.725,14.4965,158.84,16.5014,-29.4352,-13.5901,-20.8002,0,0
2.5e+009,-2.99506,-89.849,-1.0141,103.104,13.9357,73.1529,14.9498,-29.9516,-15.1417,-21.3166,0,0
2.5e+009,-2.95156,-88.4827,-0.0215324,-65.3068,13.3822,-95.312,13.4037,-30.0052,-16.6878,-21.3702,0,0
2.5e+009,-3.03964,-86.9239,0.972904,75.6682,12.8671,46.4615,11.8942,-29.2067,-18.1973,-20.5717,0,0
3e+009,-14.1594,165.257,-29.9427,-19.328,0.0163405,-51.3678,29.9591,-32.0398,0,0,0,0
3e+009,-14.158,165.095,-28.7978,-105.561,1.1661,-137.621,29.9639,-32.0603,0.00488452,-0.0204882,0,0
3e+009,-14.1738,165.156,-27.7976,34.5187,2.1628,2.45851,29.9604,-32.0602,0.0013764,-0.0203871,0,0
3e+009,-14.1534,165.21,-26.8339,-51.6894,3.1305,-83.7149,29.9644,-32.0255,0.00534992,0.0143096,0,0
3e+009,-14.1571,165.158,-25.8496,-87.1876,4.11344,-119.22,29.963,-32.0325,0.00394737,0.0073112,0,0
3e+009,-14.1528,165.236,-24.8638,11.1871,5.10287,-20.8175,29.9667,-32.0046,0.00759606,0.0351845,0,0
3e+009,-14.1605,165.255,-23.8629,-116.427,6.10123,-148.398,29.9641,-31.9709,0.00502984,0.0688303,0,0
3e+009,-14.156,165.319,-22.8639,157.649,7.1021,125.71,29.966,-31.9385,0.00690037,0.101304,0,0
3e+009,-14.1446,165.336,-21.8694,-62.3002,8.09771,-94.2081,29.9671,-31.9079,0.00807409,0.131864,0,0
3e+009,-14.1463,165.422,-20.8785,77.913,9.08858,46.0463,29.9671,-31.8667,0.00802655,0.173114,0,0
3e+009,-14.136,165.519,-19.881,125.876,10.083,94.0407,29.9639,-31.8358,0.0048778,0.204023,0,0
3e+009,-14.1159,165.734,-18.8833,39.9979,11.0738,8.17775,29.9572,-31.8201,-0.00189086,0.219652,0,0
3e+009,-14.1142,165.973,-17.8845,88.1139,12.0614,56.3041,29.9459,-31.8097,-0.0131381,0.230043,0,0
3e+009,-14.0987,166.297,-16.8863,-173.27,13.0424,154.915,29.9287,-31.8159,-0.0303585,0.223922,0,0
3e+009,-14.0795,166.748,-15.8935,-166.884,14.0128,161.273,29.9062,-31.8425,-0.05283,0.197323,0,0
3e+009,-14.0537,167.363,-14.9002,65.7569,14.9732,33.8375,29.8734,-31.9194,-0.0856426,0.120401,0,0
3e+009,-14.0077,168.216,-13.9053,-20.1158,15.9193,-52.2011,29.8247,-32.0853,-0.134405,-0.045518,0,0
3e+009,-13.9381,169.557,-12.9138,-147.492,16.8294,-179.974,29.7432,-32.4825,-0.215861,-0.442723,0,0
3e+009,-13.8164,172.389,-11.9213,168.577,17.6509,135.15,29.5722,-33.4267,-0.386865,-1.38689,0,0
3e+009,-13.5487,178.103,-10.94,175.038,18.2861,139.777,29.2261,-35.2607,-0.732954,-3.22097,0,0
3e+009,-12.8392,-173.454,-9.97277,-136.649,18.6558,-174.416,28.6286,-37.7664,-1.33048,-5.72665,0,0
3e+009,-11.5975,-164.928,-9.01441,45.5292,18.8028,5.59736,27.8172,-39.9319,-2.14187,-7.89208,0,0
3e+009,-10.1112,-155.556,-8.07158,-132.155,18.7591,-173.845,26.8306,-41.6899,-3.12842,-9.65014,0,0
3e+009,-8.61757,-144.708,-7.13765,50.0103,18.5319,6.44562,25.6696,-43.5647,-4.28947,-11.5249,0,0
3e+009,-7.23183,-134.859,-6.20123,-127.786,18.131,-173.84,24.3322,-46.0547,-5.62683,-14.0149,0,0
3e+009,-5.99613,-127.508,-5.25207,-28.7655,17.5355,-77.7975,22.7875,-49.032,-7.17153,-16.9923,0,0
3e+009,-4.90394,-121.917,-4.29949,70.1043,16.6418,18.3685,20.9413,-51.7359,-9.01773,-19.6961,0,0
3e+009,-4.02925,-117.308,-3.33624,35.1708,15.4969,-18.6509,18.8332,-53.8217,-11.1259,-21.7819,0,0
3e+009,-3.46437,-113.544,-2.3599,0.154633,14.507,-54.8941,16.8669,-55.0487,-13.0921,-23.009,0,0
3e+009,-3.14922,-110.616,-1.37442,-85.5569,13.8665,-141.101,15.2409,-55.5445,-14.7182,-23.5047,0,0
3e+009,-3.0007,-108.318,-0.385893,105.481,13.4047,49.6116,13.7906,-55.869,-16.1685,-23.8292,0,0
3e+009,-2.49376,-83.8559,0.552385,-114.586,4.15664,-170.963,3.60425,-56.3771,-26.3548,-24.3373,0,0
3.5e+009,-15.5001,148.737,-29.7041,-108.434,0.13205,-160.847,29.8361,-52.4128,0,0,0,0
3.5e+009,-15.5184,148.854,-28.6462,168.236,1.18665,115.801,29.8329,-52.4352,-0.00321908,-0.0224658,0,0
3.5e+009,-15.5169,148.932,-27.6857,-49.1164,2.15016,-101.531,29.8358,-52.415,-0.000282684,-0.00220079,0,0
3.5e+009,-15.5123,148.916,-26.7383,-132.796,3.09633,174.813,29.8347,-52.3905,-0.00143302,0.0222705,0,0
3.5e+009,-15.5242,148.945,-25.76,-165.64,4.07412,141.976,29.8341,-52.3839,-0.00201465,0.0288284,0,0
3.5e+009,-15.5021,148.965,-24.804,-64.7669,5.03473,-117.128,29.8388,-52.3614,0.00266337,0.0513198,0,0
3.5e+009,-15.5043,149.05,-23.8297,170.077,6.00808,117.753,29.8378,-52.3239,0.00167398,0.0888032,0,0
3.5e+009,-15.5139,148.999,-22.8433,86.7206,6.9967,34.43,29.84,-52.2906,0.00393289,0.122137,0,0
3.5e+009,-15.5051,149.079,-21.8552,-130.599,7.98583,177.145,29.841,-52.2569,0.00489849,0.155864,0,0
3.5e+009,-15.5043,149.148,-20.8662,12.1267,8.97408,-40.087,29.8403,-52.2136,0.00416616,0.199108,0,0
3.5e+009,-15.5074,149.34,-19.8784,62.5838,9.96085,10.4099,29.8392,-52.1739,0.00310365,0.238807,0,0
3.5e+009,-15.501,149.522,-18.8872,-20.754,10.9479,-72.9121,29.835,-52.1581,-0.00108657,0.254664,0,0
3.5e+009,-15.4944,149.805,-17.8916,29.7728,11.9324,-22.37,29.824,-52.1428,-0.012129,0.269984,0,0
3.5e+009,-15.4947,150.174,-16.9016,130.963,12.9085,78.8079,29.8101,-52.1551,-0.0260306,0.257635,0,0
3.5e+009,-15.488,150.674,-15.9121,139.826,13.8798,87.6278,29.7919,-52.1981,-0.0442293,0.214625,0,0
3.5e+009,-15.4792,151.312,-14.9253,14.8951,14.8403,-37.3904,29.7655,-52.2855,-0.0705819,0.127272,0,0
3.5e+009,-15.4557,152.118,-13.9341,-68.56,15.7922,-121.031,29.7262,-52.4708,-0.109864,-0.0580352,0,0
3.5e+009,-15.4198,153.411,-12.9404,166.499,16.7175,113.527,29.658,-52.9721,-0.178141,-0.559338,0,0
3.5e+009,-15.3289,156.356,-11.9466,124.897,17.5603,70.7635,29.5069,-54.1331,-0.329176,-1.72038,0,0
3.5e+009,-15.0636,162.449,-10.9489,133.747,18.2513,77.6377,29.2003,-56.1094,-0.635851,-3.69664,0,0
3.5e+009,-14.3124,171.467,-9.95466,-175.613,18.7055,125.569,28.6601,-58.8183,-1.17599,-6.40558,0,0
3.5e+009,-12.845,-179.777,-8.98258,8.82517,18.9101,-52.3838,27.8926,-61.2089,-1.94347,-8.79618,0,0
3.5e+009,-10.9409,-170.671,-8.01238,-166.643,18.8593,130.199,26.8717,-63.1581,-2.96444,-10.7453,0,0
3.5e+009,-9.10177,-160.021,-7.04585,17.6669,18.5966,-47.6154,25.6424,-65.2823,-4.1937,-12.8695,0,0
3.5e+009,-7.55485,-150.504,-6.07355,-158.026,18.2157,134.048,24.2893,-67.9256,-5.54685,-15.5128,0,0
3.5e+009,-6.2911,-143.466,-5.09616,-56.9967,17.6905,-127.801,22.7866,-70.8043,-7.04947,-18.3915,0,0
3.5e+009,-5.32623,-138.999,-4.1101,43.8677,17.0218,-29.1607,21.1319,-73.0284,-8.70419,-20.6156,0,0
3.5e+009,-4.60927,-135.968,-3.13053,11.0848,16.288,-63.6537,19.4186,-74.7385,-10.4175,-22.3257,0,0
3.5e+009,-4.09385,-133.645,-2.14546,-21.8465,15.6217,-98.1122,17.7672,-76.2657,-12.0689,-23.8529,0,0
3.5e+009,-3.74118,-131.525,-1.15658,-105.433,15.129,177.395,16.2856,-77.1725,-13.5506,-24.7598,0,0
3.5e+009,-3.50455,-129.211,-0.169292,87.7225,14.8094,10.2516,14.9787,-77.4709,-14.8574,-25.0582,0,0
3.5e+009,-3.38601,-126.998,0.813631,-129.852,14.5999,152.57,13.7863,-77.5788,-16.0498,-25.1661,0,0
4e+009,-17.3058,135.745,-29.8012,-158.617,-0.0706864,130.392,29.7305,-70.9914,0,0,0,0
4e+009,-17.2955,135.626,-28.787,117.847,0.945951,46.85,29.7329,-70.9974,0.00245278,-0.00603928,0,0
4e+009,-17.3073,135.684,-27.7952,-99.4962,1.93794,-170.463,29.7332,-70.9666,0.00268872,0.0248446,0,0
4e+009,-17.2929,135.845,-26.8356,176.798,2.89954,105.854,29.7351,-70.944,0.00465387,0.0474448,0,0
4e+009,-17.2806,135.818,-25.8781,143.932,3.85754,72.9874,29.7356,-70.9444,0.00516946,0.0469604,0,0
4e+009,-17.2975,135.92,-24.8946,-115.164,4.84335,173.941,29.738,-70.8956,0.00751234,0.0957488,0,0
4e+009,-17.289,136.035,-23.9229,119.605,5.81644,48.7533,29.7393,-70.8522,0.00886827,0.139216,0,0
4e+009,-17.2903,135.966,-22.9438,36.1752,6.79696,-34.6295,29.7408,-70.8047,0.0103168,0.186705,0,0
4e+009,-17.3013,136.089,-21.9514,178.904,7.79124,108.141,29.7426,-70.7629,0.0121577,0.228535,0,0
4e+009,-17.287,136.231,-20.9637,-38.4051,8.77913,-109.117,29.7428,-70.7118,0.0123719,0.279577,0,0
4e+009,-17.2857,136.424,-19.9761,12.0645,9.76762,-58.5939,29.7438,-70.6584,0.0132825,0.333036,0,0
4e+009,-17.2863,136.703,-18.9827,-71.3304,10.7551,-141.948,29.7378,-70.6181,0.00729733,0.373317,0,0
4e+009,-17.2875,136.99,-17.9909,-20.8644,11.7401,-91.4704,29.731,-70.606,0.000514583,0.385444,0,0
4e+009,-17.2797,137.395,-16.9964,80.3287,12.7207,9.71813,29.7171,-70.6105,-0.0133206,0.380867,0,0
4e+009,-17.2722,137.946,-16.005,89.2109,13.6945,18.5444,29.6996,-70.6666,-0.0308885,0.324834,0,0
4e+009,-17.259,138.574,-15.0161,-35.7804,14.6574,-106.598,29.6736,-70.8181,-0.0569046,0.173337,0,0
4e+009,-17.2226,139.327,-14.0245,-119.191,15.6078,169.536,29.6323,-71.2731,-0.0982137,-0.281694,0,0
4e+009,-17.1405,141.374,-13.0293,115.855,16.491,43.4371,29.5203,-72.4179,-0.210206,-1.42648,0,0
4e+009,-16.9138,145.898,-12.0335,74.1586,17.2726,-0.0786826,29.306,-74.2373,-0.424441,-3.24586,0,0
4e+009,-16.4115,152.756,-11.0334,82.9846,17.9265,6.55102,28.96,-76.4336,-0.770489,-5.44215,0,0
4e+009,-15.3702,160.908,-10.0481,133.435,18.3928,54.846,28.4409,-78.5894,-1.28956,-7.59803,0,0
