!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September 01, 2025 15:07:10
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S21(DB),S21(DEG),S12(DB),S12(DEG),S22(DB),S22(DEG),"Eq=kfac(S11,S21,S12,S22)"(DB),"Eq=kfac(S11,S21,S12,S22)"(DEG),"Eq=mu1(S11,S21,S12,S22)"(DB),"Eq=mu1(S11,S21,S12,S22)"(DEG),"Eq=mu2(S11,S21,S12,S22)"(DB),"Eq=mu2(S11,S21,S12,S22)"(DEG)
1349800000,-8.5674706,-109.03729,28.907425,80.650978,-40.686813,111.35027,-10.936933,128.35008,4.5334635,0,6.8405271,0,4.5467467,0
1391668750,-8.7366142,-112.56535,28.993254,75.427849,-40.481327,107.5729,-11.355782,118.89034,4.4125786,0,7.0418749,0,4.5178909,0
1433537500,-8.9006596,-115.87862,29.045246,70.456871,-40.304626,103.92599,-11.720301,109.59913,4.3510056,0,7.1312699,0,4.5270329,0
1475406250,-9.0608311,-118.97873,29.102804,65.687332,-40.148201,100.30586,-12.020356,100.49142,3.9576526,0,6.8573189,0,4.3934746,0
1517275000,-9.2166605,-121.91004,29.136541,61.215229,-39.977528,96.969688,-12.257142,91.639603,4.2535744,0,7.0052414,0,4.5471869,0
1559143750,-9.3657084,-124.72147,29.167645,56.88018,-39.803326,93.91423,-12.437191,83.050926,4.3474326,0,6.9813313,0,4.6745157,0
1601012500,-9.5076904,-127.3827,29.196077,52.811268,-39.690269,90.897606,-12.552464,74.799362,3.8655012,0,6.4358859,0,4.4091663,0
1642881250,-9.6452332,-129.92763,29.208065,48.84647,-39.56953,88.21447,-12.613185,66.909698,4.3588848,0,6.7002068,0,4.7827024,0
1684750000,-9.7820129,-132.40842,29.229389,45.074345,-39.435764,85.463928,-12.630792,59.394863,3.9885862,0,6.3731322,0,4.6226511,0
1726618750,-9.9055147,-134.79683,29.228163,41.439049,-39.391563,82.945,-12.595292,52.298534,3.9943306,0,6.0955873,0,4.6344666,0
1768487500,-10.027969,-137.101,29.232487,37.922958,-39.335781,80.58181,-12.524396,45.649971,4.3136034,0,6.1559954,0,4.8193917,0
1810356250,-10.150104,-139.34454,29.233955,34.614853,-39.262737,78.02887,-12.421838,39.462643,4.0999308,0,5.9721918,0,4.8004422,0
1852225000,-10.261466,-141.54314,29.231359,31.338913,-39.219288,75.678368,-12.30401,33.661018,3.6788917,0,5.4360723,0,4.5343409,0
1894093750,-10.373851,-143.6763,29.231018,28.228811,-39.193546,73.317314,-12.165778,28.265877,3.556061,0,5.2524838,0,4.4660439,0
1935962500,-10.484835,-145.76306,29.216856,25.215965,-39.101974,71.359116,-12.030124,23.266045,3.870734,0,5.3626127,0,4.7179399,0
1977831250,-10.591643,-147.80641,29.220943,22.262188,-39.087219,69.135216,-11.886616,18.614876,3.7895782,0,5.2505569,0,4.7145214,0
2019700000,-10.69585,-149.78487,29.207348,19.449163,-39.033566,67.449608,-11.752531,14.283945,3.768399,0,5.2360115,0,4.7992439,0
2061568750,-10.803062,-151.73911,29.202942,16.646395,-38.978756,65.805412,-11.621307,10.193473,3.8862839,0,5.1195703,0,4.8066602,0
2103437500,-10.905727,-153.66603,29.199265,14.004228,-38.953892,64.018288,-11.497739,6.3640828,3.6247997,0,4.8670416,0,4.6511397,0
2145306250,-11.006414,-155.52095,29.186769,11.333481,-38.880531,62.10297,-11.37991,2.7259078,3.3677442,0,4.6650562,0,4.5901303,0
2187175000,-11.109093,-157.36859,29.182426,8.7998848,-38.828678,60.988605,-11.272724,-0.67737955,3.3354368,0,4.5402479,0,4.5042033,0
2229043750,-11.210265,-159.19223,29.167475,6.3083491,-38.7971,59.468578,-11.177646,-3.9308679,3.8665473,0,4.8513904,0,4.9235039,0
2270912500,-11.31202,-160.94478,29.161499,3.8546898,-38.772152,57.878136,-11.084472,-7.0322833,3.1230662,0,4.2362423,0,4.3531075,0
2312781250,-11.414229,-162.67592,29.150133,1.5322734,-38.705894,56.309757,-11.004158,-9.992178,3.6544833,0,4.6324644,0,4.8381567,0
2354650000,-11.511303,-164.40321,29.142246,-0.82823288,-38.673695,55.052956,-10.929901,-12.848322,3.6185284,0,4.5085449,0,4.7638454,0
2396518750,-11.605021,-166.0674,29.139153,-3.0832546,-38.656712,54.069477,-10.860682,-15.580147,3.2759671,0,4.2701244,0,4.598546,0
2438387500,-11.707359,-167.69577,29.121408,-5.3431625,-38.623898,52.665833,-10.806047,-18.230408,3.6744869,0,4.5022378,0,4.9046941,0
2480256250,-11.808504,-169.34747,29.124437,-7.5365877,-38.615959,51.545826,-10.752439,-20.780304,3.383908,0,4.2930746,0,4.7077622,0
2522125000,-11.903974,-170.94104,29.108185,-9.6890335,-38.62672,50.554981,-10.710135,-23.277117,3.4081295,0,4.1555672,0,4.6111655,0
2563993750,-12.005466,-172.49843,29.101648,-11.835968,-38.600368,49.494652,-10.66717,-25.674992,3.3051021,0,4.1327062,0,4.6339993,0
2605862500,-12.106347,-174.03844,29.089018,-13.885815,-38.546383,48.217609,-10.636124,-28.032156,3.2923727,0,4.1290736,0,4.7039547,0
2647731250,-12.201733,-175.54309,29.08308,-15.972562,-38.552467,46.659374,-10.60538,-30.327242,3.0966482,0,3.9704413,0,4.5742841,0
2689600000,-12.305479,-176.98172,29.074833,-17.976246,-38.475365,45.519562,-10.58098,-32.580448,3.420882,0,4.1333857,0,4.7525401,0
2731468750,-12.408608,-178.46564,29.055733,-19.946115,-38.441242,44.049381,-10.562337,-34.785973,3.5839772,0,4.2435455,0,4.9083142,0
2773337500,-12.504707,-179.89944,29.055264,-21.926231,-38.428734,42.860085,-10.545416,-36.92218,3.5756328,0,4.284802,0,5.0204811,0
2815206250,-12.60585,178.70975,29.043077,-23.832659,-38.39642,41.848724,-10.535941,-39.036102,3.6074784,0,4.2008739,0,4.9423633,0
2857075000,-12.709166,177.32014,29.035822,-25.776022,-38.371601,41.022297,-10.524981,-41.120289,3.5834622,0,4.2201076,0,4.99085,0
2898943750,-12.809181,175.95041,29.03022,-27.607477,-38.348351,39.636791,-10.522582,-43.167221,3.0998151,0,3.8274949,0,4.5781317,0
2940812500,-12.90731,174.65079,29.016127,-29.521345,-38.31609,38.654087,-10.518591,-45.19994,3.3189552,0,4.0530343,0,4.8822985,0
2982681250,-13.012394,173.32619,29.013779,-31.321817,-38.266872,37.804848,-10.524468,-47.165829,3.3563783,0,4.1210456,0,5.0006981,0
3024550000,-13.117265,171.99786,28.999369,-33.146999,-38.273365,37.078365,-10.533866,-49.115379,2.8392794,0,3.6687353,0,4.4863801,0
3066418750,-13.221302,170.7384,28.99551,-34.967968,-38.275043,36.284966,-10.538233,-51.054871,3.3707743,0,4.0999341,0,5.0327911,0
3108287500,-13.332592,169.52875,28.988543,-36.702206,-38.222988,35.166748,-10.547646,-52.96656,3.2752695,0,4.0043526,0,4.930903,0
3150156250,-13.439959,168.29044,28.980644,-38.472965,-38.204685,34.387211,-10.560439,-54.853485,3.4224026,0,4.0703044,0,5.009562,0
3192025000,-13.540203,167.10834,28.9734,-40.216785,-38.153053,33.029812,-10.577721,-56.737999,3.2141459,0,3.866276,0,4.7792845,0
3233893750,-13.646639,165.9481,28.960833,-41.926582,-38.092682,32.214054,-10.599482,-58.597546,3.3307483,0,4.013196,0,4.9770131,0
3275762500,-13.75847,164.77693,28.963181,-43.615993,-38.115635,31.367146,-10.624504,-60.409985,3.0632946,0,3.7691367,0,4.6792359,0
3317631250,-13.868852,163.62294,28.950815,-45.31654,-38.113087,30.734472,-10.649508,-62.225327,2.8580222,0,3.6386425,0,4.5336413,0
3359500000,-13.979189,162.54124,28.950024,-47.027409,-38.070293,30.385542,-10.676147,-64.017693,3.3439913,0,3.9918077,0,4.9824362,0
3401368750,-14.089911,161.39026,28.941895,-48.659622,-38.11705,29.525911,-10.710403,-65.796249,3.618561,0,4.1234627,0,5.177309,0
3443237500,-14.199501,160.32144,28.9361,-50.375465,-38.11898,29.071011,-10.73659,-67.558105,3.1371951,0,3.8807175,0,4.9319978,0
3485106250,-14.314211,159.28726,28.929184,-52.030708,-38.081764,28.403593,-10.771503,-69.29203,3.5287337,0,4.1522889,0,5.2511716,0
3526975000,-14.431574,158.23488,28.914785,-53.662159,-38.049805,27.517845,-10.808657,-71.050423,3.198621,0,3.981874,0,5.0518889,0
3568843750,-14.549778,157.21854,28.909945,-55.290092,-38.032188,26.611395,-10.848601,-72.762642,3.0317757,0,3.7980843,0,4.766202,0
3610712500,-14.665413,156.29266,28.895794,-56.884781,-38.042923,26.050051,-10.889889,-74.486404,3.6284049,0,4.2369018,0,5.3869658,0
3652581250,-14.785919,155.30794,28.887867,-58.453304,-38.033939,25.088793,-10.934055,-76.193321,3.4926767,0,4.1490045,0,5.2676573,0
3694450000,-14.905689,154.33498,28.882591,-59.992046,-38.079235,24.253788,-10.974461,-77.876434,3.006088,0,3.782656,0,4.7843757,0
3736318750,-15.019792,153.42528,28.875004,-61.566307,-38.057133,23.371441,-11.01964,-79.56945,3.6612301,0,4.3583713,0,5.5731573,0
3778187500,-15.146027,152.53702,28.876722,-63.113235,-38.018932,22.465,-11.071642,-81.245735,3.5841024,0,4.2199526,0,5.4058232,0
3820056250,-15.266671,151.59503,28.867678,-64.665359,-38.031597,21.832428,-11.126249,-82.931541,3.0379779,0,3.8856804,0,4.9756351,0
3861925000,-15.384033,150.74216,28.866423,-66.252312,-38.04837,20.944128,-11.176877,-84.571083,3.2638359,0,4.074151,0,5.2267308,0
3903793750,-15.517179,149.91354,28.856804,-67.767586,-38.055634,20.442186,-11.230425,-86.222336,3.2551756,0,4.0555048,0,5.2147155,0
3945662500,-15.652037,149.0639,28.851334,-69.327431,-38.103115,19.370024,-11.282145,-87.858978,3.7073748,0,4.402791,0,5.6281357,0
3987531250,-15.768789,148.2719,28.843941,-70.826408,-38.064178,18.524334,-11.33778,-89.513145,3.2245898,0,4.0852313,0,5.2600365,0
4029400000,-15.897533,147.53868,28.834921,-72.361237,-38.047466,17.753143,-11.393916,-91.155998,3.6813583,0,4.4186788,0,5.7264934,0
4071268750,-16.034763,146.73647,28.830173,-73.831497,-38.067936,16.946617,-11.453283,-92.783249,3.331346,0,4.1883616,0,5.3692517,0
4113137500,-16.163681,145.98662,28.822683,-75.344452,-38.039951,16.338856,-11.511554,-94.413368,3.4278128,0,4.2501993,0,5.478107,0
4155006250,-16.295662,145.32726,28.819195,-76.859543,-38.043549,15.418993,-11.578598,-96.034668,3.5584705,0,4.3965378,0,5.6487355,0
4196875000,-16.433941,144.63005,28.808722,-78.322685,-38.0536,14.845705,-11.646323,-97.686081,4.037601,0,4.7793417,0,6.200326,0
4238743750,-16.563486,143.95889,28.803808,-79.832489,-38.063114,14.213723,-11.708072,-99.26963,3.5453963,0,4.4300451,0,5.7328701,0
4280612500,-16.697985,143.34081,28.794548,-81.271164,-38.096371,13.485935,-11.772524,-100.85098,3.9381163,0,4.7650323,0,6.2330151,0
4322481250,-16.837961,142.68626,28.786051,-82.753021,-38.077801,12.878083,-11.842917,-102.46373,3.4002891,0,4.3514414,0,5.592463,0
4364350000,-16.972698,142.04939,28.783241,-84.20005,-38.101017,12.411573,-11.911961,-104.03853,3.5523694,0,4.4771557,0,5.7905521,0
4406218750,-17.100611,141.54987,28.771505,-85.649597,-38.076328,11.799549,-11.985818,-105.65455,3.5488305,0,4.491055,0,5.8041639,0
4448087500,-17.244753,141.05946,28.767717,-87.096725,-38.085705,11.145823,-12.055712,-107.25533,3.5570798,0,4.5419903,0,5.8596878,0
4489956250,-17.382814,140.532,28.760874,-88.485176,-38.084824,10.312078,-12.130135,-108.81944,3.9473805,0,4.8784037,0,6.3367519,0
4531825000,-17.514465,140.10188,28.756908,-89.945343,-38.12859,9.7911568,-12.200977,-110.36927,3.4358516,0,4.493546,0,5.7761621,0
4573693750,-17.6598,139.73236,28.751223,-91.329063,-38.127956,9.1462612,-12.2804,-111.9503,3.6548252,0,4.6708217,0,6.044363,0
4615562500,-17.804888,139.3118,28.748974,-92.756012,-38.130249,8.5515528,-12.357558,-113.5167,3.9670315,0,4.9336133,0,6.4336782,0
4657431250,-17.934458,138.99628,28.745829,-94.16153,-38.108906,8.2424154,-12.435623,-115.05474,3.745523,0,4.783967,0,6.1250734,0
4699300000,-18.088369,138.75996,28.742094,-95.574379,-38.131435,7.508029,-12.517553,-116.60816,3.7816451,0,4.828495,0,6.2120676,0
4741168750,-18.238054,138.4395,28.740784,-97.015373,-38.118713,6.9089661,-12.594922,-118.12817,3.6293397,0,4.7686343,0,6.1291046,0
4783037500,-18.372736,138.15924,28.736826,-98.415993,-38.158958,6.0594893,-12.679451,-119.66978,3.7181716,0,4.8541884,0,6.2826271,0
4824906250,-18.512888,138.06461,28.729256,-99.859116,-38.173553,5.4008713,-12.759876,-121.2203,3.6940205,0,4.8782349,0,6.3150754,0
4866775000,-18.659571,137.80653,28.727549,-101.23808,-38.173752,4.849154,-12.843734,-122.74611,4.402009,0,5.4060583,0,6.972507,0
4908643750,-18.791224,137.6162,28.716204,-102.65067,-38.207111,4.1455836,-12.92675,-124.27458,4.3102393,0,5.4391632,0,7.0689001,0
4950512500,-18.924273,137.61444,28.713943,-104.04083,-38.208355,3.4822733,-13.015598,-125.78613,3.8358161,0,5.0654411,0,6.5503006,0
4992381250,-19.070827,137.57675,28.705715,-105.39905,-38.207813,3.0002205,-13.10834,-127.30389,3.9012954,0,5.1423774,0,6.6158257,0
5034250000,-19.199572,137.50249,28.704456,-106.78463,-38.252125,2.2878408,-13.193813,-128.79855,3.9638615,0,5.2701221,0,6.8425336,0
5076118750,-19.325445,137.59496,28.69879,-108.15464,-38.264549,1.5597051,-13.288297,-130.29483,3.6397512,0,4.9706311,0,6.4375963,0
5117987500,-19.462412,137.66956,28.698097,-109.52994,-38.302681,0.80577153,-13.382721,-131.77487,4.3427825,0,5.6140356,0,7.2587891,0
5159856250,-19.59186,137.6915,28.697546,-110.90041,-38.347939,0.24533829,-13.481521,-133.23294,3.9925492,0,5.3619299,0,6.9443355,0
5201725000,-19.698246,137.83749,28.697651,-112.30196,-38.395203,-0.25104755,-13.578256,-134.70006,4.1836076,0,5.5322456,0,7.1477761,0
5243593750,-19.826452,138.00438,28.694313,-113.69205,-38.383076,-1.011669,-13.675981,-136.16124,4.1025863,0,5.5071483,0,7.0636392,0
5285462500,-19.947645,138.0705,28.690617,-115.03622,-38.387691,-1.3010333,-13.773808,-137.59262,3.9102042,0,5.4126549,0,6.9627452,0
5327331250,-20.041777,138.30058,28.690054,-116.41902,-38.416252,-1.9051912,-13.876394,-139.00734,4.195951,0,5.6497798,0,7.2830505,0
5369200000,-20.150862,138.60889,28.688177,-117.7561,-38.444107,-2.5138359,-13.982322,-140.4543,4.5699553,0,5.9501042,0,7.609169,0
5411068750,-20.251905,138.81635,28.68745,-119.12629,-38.481728,-2.9086759,-14.086255,-141.85335,4.1822257,0,5.7417002,0,7.3206177,0
5452937500,-20.327044,139.11435,28.689114,-120.45077,-38.517658,-3.4061856,-14.201945,-143.23929,4.3640671,0,5.9347267,0,7.6190434,0
5494806250,-20.414257,139.55739,28.690832,-121.83337,-38.535465,-3.7252748,-14.311665,-144.62682,4.5427337,0,6.084013,0,7.758338,0
5536675000,-20.512758,139.91669,28.693861,-123.18392,-38.569481,-3.9869676,-14.422746,-145.95828,4.5246696,0,6.1122904,0,7.7451468,0
5578543750,-20.585264,140.30348,28.696245,-124.55956,-38.599052,-4.2484083,-14.537238,-147.29585,4.4451852,0,6.085938,0,7.7648301,0
5620412500,-20.65476,140.82904,28.694441,-125.94731,-38.652962,-4.4830165,-14.652921,-148.59039,4.548975,0,6.1882815,0,7.8276749,0
5662281250,-20.738894,141.24469,28.697079,-127.30377,-38.719589,-4.8436913,-14.771214,-149.90614,4.398675,0,6.1541295,0,7.7476735,0
5704150000,-20.783394,141.58415,28.699745,-128.67789,-38.765068,-5.3505011,-14.894584,-151.22827,4.4525213,0,6.2415419,0,7.8567619,0
5746018750,-20.835741,142.10352,28.700167,-130.05472,-38.779167,-5.8020425,-15.020628,-152.49808,4.6297479,0,6.4095459,0,8.0719309,0
5787887500,-20.89323,142.59833,28.698994,-131.43681,-38.817364,-6.2940149,-15.147424,-153.75937,4.2801037,0,6.1896982,0,7.6682158,0
5829756250,-20.940815,142.95528,28.701916,-132.76602,-38.84758,-6.5507393,-15.277262,-154.95197,4.7389221,0,6.6058292,0,8.2201748,0
5871625000,-20.960432,143.46637,28.706345,-134.1145,-38.854607,-6.9029093,-15.41098,-156.16098,4.5977364,0,6.4992085,0,8.1260614,0
5913493750,-21.010824,144.02974,28.714888,-135.50949,-38.873283,-7.2729154,-15.550325,-157.2934,4.7224998,0,6.6506209,0,8.1898718,0
5955362500,-21.040211,144.49208,28.721285,-136.8828,-38.899853,-7.5376382,-15.698112,-158.39673,4.9696393,0,6.9067101,0,8.4714518,0
5997231250,-21.044758,145.00568,28.722555,-138.29909,-38.943527,-7.9484878,-15.841324,-159.50114,4.938271,0,6.9413414,0,8.5776052,0
6039100000,-21.063055,145.61949,28.725803,-139.65904,-38.997772,-8.225214,-15.987836,-160.51851,4.9349313,0,7.0025625,0,8.4982958,0
6080968750,-21.079527,145.99043,28.730331,-141.04196,-39.041683,-8.5731153,-16.135149,-161.5578,4.8795919,0,7.0082979,0,8.4607801,0
6122837500,-21.068668,146.42249,28.737326,-142.44353,-39.079071,-8.86306,-16.284201,-162.56068,4.8052416,0,7.0332613,0,8.4990435,0
6164706250,-21.063044,146.92007,28.736275,-143.81796,-39.163189,-9.0731125,-16.439817,-163.53082,4.8740859,0,7.1196733,0,8.5405169,0
6206575000,-21.068689,147.3114,28.740877,-145.19623,-39.195618,-9.4160776,-16.605526,-164.45673,4.7307358,0,7.0747671,0,8.3438349,0
6248443750,-21.045589,147.55237,28.749014,-146.53917,-39.212547,-9.8524704,-16.778526,-165.32997,4.8771858,0,7.2640338,0,8.6091347,0
6290312500,-21.017139,148.05717,28.757664,-147.94592,-39.235165,-10.207398,-16.953352,-166.15257,4.8959165,0,7.341392,0,8.6017838,0
6332181250,-21.011869,148.42984,28.767477,-149.32201,-39.277992,-10.654313,-17.127289,-166.88138,5.2273965,0,7.6417179,0,8.8538389,0
6374050000,-20.981855,148.66928,28.776699,-150.70923,-39.300049,-10.854242,-17.307436,-167.56013,5.2132044,0,7.724339,0,8.9240103,0
6415918750,-20.951155,149.07568,28.791309,-152.16222,-39.335388,-11.053327,-17.48855,-168.1217,5.106626,0,7.6618629,0,8.8189173,0
6457787500,-20.936165,149.41296,28.800295,-153.59747,-39.338638,-11.390561,-17.676691,-168.64896,5.1838918,0,7.7807493,0,8.8365841,0
6499656250,-20.912771,149.6411,28.806604,-155.07253,-39.386505,-11.450347,-17.861469,-169.0094,5.478056,0,8.1115694,0,9.0520039,0
6541525000,-20.860788,150.02039,28.81093,-156.49684,-39.444752,-11.734979,-18.052734,-169.36394,5.2196445,0,7.9940372,0,8.9295712,0
6583393750,-20.834009,150.32744,28.814793,-157.9483,-39.486481,-12.010692,-18.235474,-169.6317,4.8560753,0,7.7408838,0,8.5444622,0
6625262500,-20.793795,150.51382,28.830212,-159.37804,-39.564243,-12.001828,-18.424305,-169.75989,5.0536771,0,7.9992723,0,8.6758499,0
6667131250,-20.737108,150.68652,28.830194,-160.81967,-39.649879,-12.078164,-18.60346,-169.80273,5.5982027,0,8.4890881,0,9.2648516,0
6709000000,-20.700048,150.98126,28.83721,-162.30222,-39.665298,-12.313308,-18.783504,-169.68896,5.2546172,0,8.2679691,0,8.9050455,0
6750868750,-20.672371,151.0545,28.845381,-163.71367,-39.683594,-12.382209,-18.962099,-169.51534,5.4335456,0,8.5135155,0,9.0140181,0
6792737500,-20.624182,151.18069,28.854073,-165.17438,-39.721687,-12.54132,-19.13666,-169.12352,4.9219794,0,8.1415453,0,8.616231,0
6834606250,-20.583389,151.4238,28.868502,-166.64206,-39.757431,-12.836525,-19.301998,-168.62936,5.4614067,0,8.6458864,0,9.0965748,0
6876475000,-20.561827,151.60594,28.879156,-168.13258,-39.774601,-13.034291,-19.456667,-167.98354,5.6678505,0,8.9353867,0,9.1789112,0
6918343750,-20.512178,151.65463,28.890444,-169.64658,-39.805588,-13.12521,-19.591103,-167.24358,5.2749982,0,8.6081858,0,8.8687725,0
6960212500,-20.456207,151.88829,28.893293,-171.15709,-39.873989,-13.356074,-19.707376,-166.38237,5.9440088,0,9.2431688,0,9.4300394,0
7002081250,-20.431704,151.99957,28.90197,-172.66805,-39.938988,-13.616506,-19.80765,-165.34248,6.069942,0,9.3884344,0,9.4661608,0
7043950000,-20.388752,152.00282,28.909325,-174.15646,-39.930897,-13.690383,-19.892857,-164.25905,5.397934,0,8.8596687,0,8.9226952,0
7085818750,-20.333363,152.1427,28.918936,-175.70755,-39.972691,-13.689003,-19.954334,-163.08194,5.4190083,0,8.9068403,0,8.9777498,0
7127687500,-20.303694,152.32155,28.929296,-177.23631,-40.01366,-13.749648,-19.993515,-161.80746,5.5930753,0,9.092783,0,9.0719566,0
7169556250,-20.263411,152.33952,28.935226,-178.79396,-40.10043,-13.802019,-19.99906,-160.45393,5.6365638,0,9.1274776,0,9.0709038,0
7211425000,-20.207827,152.44032,28.942791,179.63324,-40.132404,-13.741372,-19.98271,-159.08177,5.6624207,0,9.1632633,0,9.1286764,0
7253293750,-20.181507,152.61949,28.947699,178.04604,-40.128826,-13.425344,-19.930454,-157.66042,5.5846624,0,9.0857821,0,9.0266571,0
7295162500,-20.152227,152.72308,28.955591,176.45938,-40.225922,-13.567843,-19.849697,-156.19063,5.739325,0,9.1744394,0,9.0762148,0
7337031250,-20.093748,152.71169,28.96258,174.86443,-40.271469,-13.68695,-19.740355,-154.82243,5.9014292,0,9.2585793,0,9.2639494,0
7378900000,-20.050158,152.93535,28.9638,173.20563,-40.291161,-13.525297,-19.608944,-153.5063,5.3872333,0,8.7863998,0,8.8356371,0
7420768750,-20.018238,152.93671,28.967773,171.59825,-40.361954,-13.496594,-19.456013,-152.22765,5.7526364,0,9.0642338,0,9.067564,0
7462637500,-19.963306,152.88446,28.968552,169.97173,-40.372517,-13.771127,-19.280157,-150.94389,5.924931,0,9.1081924,0,9.2231579,0
